"","game","platform","publisher","NA_Sales","Total_Sales","Release_Date","PAL_Sales","JP_Sales","Other_Sales"
"6953","Pachi-Slot Teiou: Dream Slot Olympia SP    ","DC","Media Entertainment  ","N/A","N/A","27th Sep 01  ","N/A","N/A","N/A"
"6954","Pachi-Slot Teiou: Golgo 13 Las Vegas (JP sales, but wrong system)    ","PS2","Media Entertainment  ","N/A","0.01m","30th May 02  ","N/A","0.01m","N/A"
"6955","Pachi-Slot Teiou: Yamasa Remix    ","PS","Media Entertainment  ","N/A","N/A","30th Aug 00  ","N/A","N/A","N/A"
"6956","Pachinka Mania P: CR Tekken Tafu    ","PSP","Dorart  ","N/A","N/A","16th Sep 10  ","N/A","N/A","N/A"
"6957","Pachinko & Pachi-Slot Parlor! Pro Extra    ","PS","Unknown  ","N/A","N/A","28th Sep 00  ","N/A","N/A","N/A"
"6958","Pachinko 365 Nichi    ","N64","Seta Corporation  ","N/A","N/A","29th May 98  ","N/A","N/A","N/A"
"6959","Pachinko CR Mouretsu Genjin T    ","GB","Hect  ","N/A","N/A","04th Jun 99  ","N/A","N/A","N/A"
"6960","Pachinko Jikki    ","PS3","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"6961","Pachinko Kamen Rider: Shocker Zenmetsu Daisakusen    ","PS2","Hackberry  ","N/A","0.03m","21st Feb 08  ","N/A","0.03m","N/A"
"6962","Pachinko Kaou: Misora Hibari    ","PS2","Hackberry  ","N/A","0.02m","21st Mar 07  ","N/A","0.02m","N/A"
"6963","Pachinko no Dendou: CR Nanashi    ","DC","Micro Cabin  ","N/A","N/A","04th Oct 01  ","N/A","N/A","N/A"
"6964","Pachinko Wars    ","SNES","Coconuts Japan   ","N/A","N/A","17th Jul 92  ","N/A","N/A","N/A"
"6965","Pachinko Wars II    ","SNES","Coconuts Japan   ","N/A","0.05m","17th Dec 93  ","N/A","0.05m","N/A"
"6966","Pachio-Kun FX: Maboroshi no Shima Daikessen    ","PCFX","NEC  ","N/A","N/A","22nd Sep 95  ","N/A","N/A","N/A"
"6967","Pachiokun: Juban Shobu    ","PCE","Coconuts Japan   ","N/A","N/A","13th Mar 92  ","N/A","N/A","N/A"
"6968","Pachiokun: Warau Uchuu    ","PCE","Coconuts Japan   ","N/A","N/A","22nd Dec 92  ","N/A","N/A","N/A"
"6969","PachiPara 12: Ooumi to Natsu no Omoide    ","PS2","Irem Software Engineering  ","N/A","N/A","15th Dec 05  ","N/A","N/A","N/A"
"6970","PachiPara 13: Super Umi no Pachi-Pro Fuuunroku    ","PS2","Irem Software Engineering  ","N/A","0.06m","26th Oct 06  ","N/A","0.06m","N/A"
"6971","PachiPara 14: Fuu to Kumo to Super Umi in Okinawa    ","PS2","Irem Software Engineering  ","N/A","0.05m","26th Jul 07  ","N/A","0.05m","N/A"
"6972","PachiPara 15: Super Umi Monogatari in Okinawa 2    ","PS3","Irem Software Engineering  ","N/A","0.02m","18th Mar 10  ","N/A","0.02m","N/A"
"6973","PachiPara 16: Gingira Paradise 2    ","PS3","Irem Software Engineering  ","N/A","N/A","25th Nov 10  ","N/A","N/A","N/A"
"6974","PachiPara 16: Gingira Paradise 2    ","PSN","Irem Software Engineering  ","N/A","N/A","25th Nov 10  ","N/A","N/A","N/A"
"6975","PachiPara 17: Shinkai Monogatari with Agnes Ram    ","PS3","Irem Software Engineering  ","N/A","N/A","24th Feb 11  ","N/A","N/A","N/A"
"6976","PachiPara 17: Shinkai Monogatari with Agnes Ram    ","PSN","Irem Software Engineering  ","N/A","N/A","24th Feb 11  ","N/A","N/A","N/A"
"6977","PachiPara 3D    ","3DS","Irem Software Engineering  ","N/A","0.02m","24th Nov 11  ","N/A","0.02m","N/A"
"6978","PachiPara 3D: Ooumi Monogatari 2 - Pachi Pro Fuuunroku Hana - Kibou to Uragiri no Gakuen Seikatsu     ","3DS","Irem Software Engineering  ","N/A","0.02m","17th May 12  ","N/A","0.02m","N/A"
"6979","PachiPara Portable: Sakura    ","PSP","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"6980","PachiPara Slot: Pachi-Slot Super Umi Monogatari    ","PSP","Irem Software Engineering  ","N/A","N/A","26th May 11  ","N/A","N/A","N/A"
"6981","Pachisi    ","PSN","Gamehastra  ","N/A","N/A","17th Dec 09  ","N/A","N/A","N/A"
"6982","Pachitte Chonmage    ","PS","Hackberry  ","N/A","N/A","25th Nov 99  ","N/A","N/A","N/A"
"6983","Pachitte Chonmage 2    ","PS","Hackberry  ","N/A","N/A","01st Jun 00  ","N/A","N/A","N/A"
"6984","Pachitte Chonmage 3    ","PS","Hackberry  ","N/A","N/A","18th Apr 02  ","N/A","N/A","N/A"
"6985","Pachitte Chonmage Tatsujin 10: Pachinko Fuyu no Sonata    ","PS2","Hackberry  ","N/A","0.09m","25th Jan 07  ","N/A","0.09m","N/A"
"6986","Pachitte Chonmage Tatsujin 12: Pachinko Ultraman    ","PS2","Hackberry  ","N/A","0.03m","24th May 07  ","N/A","0.03m","N/A"
"6987","Pachitte Chonmage Tatsujin 13: Pachinko Hissatsu Shigotojin III    ","PS2","Hackberry  ","N/A","0.08m","22nd Nov 07  ","N/A","0.08m","N/A"
"6988","Pachitte Chonmage Tatsujin 13: Pachinko Hissatsu Shigotojin III    ","PS2","Hackberry  ","N/A","N/A","22nd Nov 07  ","N/A","N/A","N/A"
"6989","Pachitte Chonmage Tatsujin 15: Pachinko Fuyu no Sonata 2    ","PS2","Hackberry  ","N/A","0.05m","25th Dec 08  ","N/A","0.05m","N/A"
"6990","Pachitte Chonmage Tatsujin 16: Pachinko Hissatsu Shigotojin III    ","PS2","Hackberry  ","N/A","0.01m","27th May 10  ","N/A","0.01m","N/A"
"6991","Pachitte Chonmage Tatsujin 2: CR Jurassic Park    ","PS2","Hackberry  ","N/A","N/A","06th Feb 03  ","N/A","N/A","N/A"
"6992","Pachitte Chonmage Tatsujin 3    ","PS2","Hackberry  ","N/A","N/A","17th Apr 03  ","N/A","N/A","N/A"
"6993","Pachitte Chonmage Tatsujin 4    ","PS2","Hackberry  ","N/A","N/A","29th May 03  ","N/A","N/A","N/A"
"6994","Pachitte Chonmage Tatsujin 5: CR Kamen Rider    ","PS2","Hackberry  ","N/A","N/A","15th Apr 04  ","N/A","N/A","N/A"
"6995","Pachitte Chonmage Tatsujin 6: CR Pachinko Yellow Cab    ","PS2","Hackberry  ","N/A","N/A","15th Jul 04  ","N/A","N/A","N/A"
"6996","Pachitte Chonmage Tatsujin 7: CR Pachinko Dokaben    ","PS2","Hackberry  ","N/A","N/A","07th Oct 04  ","N/A","N/A","N/A"
"6997","Pachitte Chonmage Tatsujin 8    ","PS2","Hackberry  ","N/A","N/A","04th Aug 05  ","N/A","N/A","N/A"
"6998","Pachitte Chonmage Tatsujin 9: Pachinko Mitokoumon    ","PS2","Hackberry  ","N/A","N/A","27th Oct 05  ","N/A","N/A","N/A"
"6999","Pachitte Chonmage Tatsujin: CR Nettou Power Pro Kun    ","PS2","Hackberry  ","N/A","N/A","20th Dec 01  ","N/A","N/A","N/A"
"7000","Pacific Fighters    ","PC","Ubisoft  ","N/A","0.00m","26th Oct 04  ","0.00m","N/A","0.00m"
"7001","Pacific Storm    ","PC","CDV Software Entertainment  ","N/A","N/A","02nd Oct 06  ","N/A","N/A","N/A"
"7002","Pacific Storm Allies    ","PC","Buka Entertainment  ","N/A","N/A","28th Jan 08  ","N/A","N/A","N/A"
"7003","Pacific Strike    ","PC","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"7004","Pacific Warriors    ","PC","Virgin Interactive  ","N/A","N/A","01st Jan 00  ","N/A","N/A","N/A"
"7005","Pacific Warriors II: Dogfight    ","PS2","Midas Interactive Entertainment  ","N/A","N/A","01st Oct 04  ","N/A","N/A","N/A"
"7006","Packing Conveyor    ","DSiW","Genterprise  ","N/A","N/A","19th Aug 09  ","N/A","N/A","N/A"
"7007","Paddington: Adventures in London    ","3DS","Microids  ","N/A","0.04m","11th Aug 15  ","0.03m","N/A","0.00m"
"7008","Paddock Note '95    ","3DO","Fuji  ","N/A","N/A","14th Apr 95  ","N/A","N/A","N/A"
"7009","Pahelika: Revelations    ","OSX","Unknown  ","N/A","N/A","20th Nov 13  ","N/A","N/A","N/A"
"7010","PAIN    ","PSN","Sony Online Entertainment  ","N/A","N/A","29th Nov 07  ","N/A","N/A","N/A"
"7011","PAIN    ","PS3","Sony Computer Entertainment  ","N/A","0.01m","24th Jun 09  ","0.01m","N/A","0.00m"
"7012","PAIN: Amusement Park    ","PSN","Sony Computer Entertainment  ","N/A","N/A","11th Sep 08  ","N/A","N/A","N/A"
"7013","painball    ","XBL","Microsoft  ","N/A","N/A","20th Nov 08  ","N/A","N/A","N/A"
"7014","Painkiller    ","PC","DreamCatcher Interactive  ","N/A","0.02m","12th Apr 04  ","0.02m","N/A","0.00m"
"7015","Painkiller Black    ","PC","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"7016","Painkiller Triple Dose    ","PC","DreamCatcher Interactive  ","N/A","N/A","08th Jul 08  ","N/A","N/A","N/A"
"7017","Painkiller: Battle out of Hell    ","PC","DreamCatcher Interactive  ","N/A","N/A","01st Dec 04  ","N/A","N/A","N/A"
"7018","Painkiller: Gold Edition    ","PC","DreamCatcher Interactive  ","N/A","0.00m","18th Apr 05  ","0.00m","N/A","0.00m"
"7019","Painkiller: Hell & Damnation    ","PC","Nordic Games  ","N/A","0.01m","31st Oct 12  ","0.01m","N/A","0.00m"
"7020","Painkiller: Overdose    ","PC","DreamCatcher Interactive  ","N/A","N/A","26th Oct 07  ","N/A","N/A","N/A"
"7021","Painkiller: Resurrection    ","PC","DreamCatcher Interactive  ","N/A","N/A","27th Oct 09  ","N/A","N/A","N/A"
"7022","Paint Boll    ","XBL","Microsoft  ","N/A","N/A","01st Oct 09  ","N/A","N/A","N/A"
"7023","Paint by DS    ","DS","Mercury Games  ","N/A","0.00m","22nd Feb 08  ","0.00m","N/A","0.00m"
"7024","Paint Splash    ","WW","Unknown  ","N/A","N/A","08th Sep 11  ","N/A","N/A","N/A"
"7025","Painting Party    ","XBL","Microsoft  ","N/A","N/A","19th Dec 09  ","N/A","N/A","N/A"
"7026","PairPlay Europe    ","PC","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"7027","Paizuri Cheerleader vs. Sakunyuu Ouendan!    ","PC","Unknown  ","N/A","N/A","24th Sep 10  ","N/A","N/A","N/A"
"7028","Pajama Sam 2: Thunder and Lightning Aren't so Frightening    ","PC","Humongous  ","N/A","N/A","03rd Jun 98  ","N/A","N/A","N/A"
"7029","Pajama Sam 3: You Are What You Eat From Your Head To Your Feet    ","PC","Humongous  ","N/A","N/A","01st Apr 00  ","N/A","N/A","N/A"
"7030","Pajama Sam's Lost & Found    ","PC","Humongous  ","N/A","N/A","01st Jan 03  ","N/A","N/A","N/A"
"7031","Pajama Sam's One-Stop Fun Shop    ","PC","Humongous  ","N/A","N/A","01st Jan 00  ","N/A","N/A","N/A"
"7032","Pajama Sam's Sock Works    ","PC","Humongous  ","N/A","N/A","01st Jan 97  ","N/A","N/A","N/A"
"7033","Pajama Sam: Don't Fear The Dark    ","PC","Humongous  ","N/A","N/A","01st Jan 08  ","N/A","N/A","N/A"
"7034","Pajama Sam: Life is Rough when you Lose your Stuff    ","PC","Atari  ","N/A","N/A","01st Jan 03  ","N/A","N/A","N/A"
"7035","Pajama Sam: No Need To Hide When It's Dark Outside    ","PC","Humongous  ","N/A","N/A","01st Jan 96  ","N/A","N/A","N/A"
"7036","Pajamorama    ","XBL","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"7037","Paladin's Quest    ","SNES","Enix  ","N/A","N/A","01st Oct 93  ","N/A","N/A","N/A"
"7038","Palais de Reine    ","PS2","Interchannel-Holon    ","N/A","0.01m","18th Oct 07  ","N/A","0.01m","N/A"
"7039","Palamedes    ","NES","Hot-B  ","N/A","N/A","01st Nov 90  ","N/A","N/A","N/A"
"7040","Palamedes    ","GB","Hot-B  ","N/A","N/A","12th Oct 90  ","N/A","N/A","N/A"
"7041","Palamedes II: Star Twinkles    ","NES","Hot-B  ","N/A","N/A","07th May 91  ","N/A","N/A","N/A"
"7042","Pallurikio    ","WW","Playstos Entertainment  ","N/A","N/A","21st Dec 09  ","N/A","N/A","N/A"
"7043","Pallurikio    ","PSN","Playstos Entertainment  ","N/A","N/A","15th Jun 10  ","N/A","N/A","N/A"
"7044","Palm Reader, Unveil Your Secrets    ","Linux","Unknown  ","N/A","N/A","10th Jan 14  ","N/A","N/A","N/A"
"7045","Palm Reader, Unveil Your Secrets    ","OSX","Unknown  ","N/A","N/A","10th Jan 14  ","N/A","N/A","N/A"
"7046","Palm Reader, Unveil Your Secrets    ","PC","Unknown  ","N/A","N/A","10th Jan 14  ","N/A","N/A","N/A"
"7047","Palm Town    ","PS","Mycom  ","N/A","N/A","08th Jul 99  ","N/A","N/A","N/A"
"7048","Panda Craze    ","PSN","TikGames   ","N/A","N/A","14th Sep 10  ","N/A","N/A","N/A"
"7049","Panda Craze    ","DSiW","Creat Studio  ","N/A","N/A","14th Feb 11  ","N/A","N/A","N/A"
"7050","Pandemonium 2    ","PC","Crystal Dynamics  ","N/A","N/A","30th Jun 97  ","N/A","N/A","N/A"
"7051","Pandemonium!    ","SAT","Crystal Dynamics  ","N/A","N/A","01st Jan 97  ","N/A","N/A","N/A"
"7052","Pandemonium!    ","NGage","Eidos Interactive  ","N/A","N/A","06th Oct 03  ","N/A","N/A","N/A"
"7053","Pandemonium!    ","PC","Crystal Dynamics  ","N/A","N/A","30th Jun 97  ","N/A","N/A","N/A"
"7054","Pandemonium!    ","PSN","Sony Computer Entertainment  ","N/A","N/A","08th Oct 09  ","N/A","N/A","N/A"
"7055","Pandora Max Series Vol. 6: Oni Zero ~Fukkatsu~    ","PS","Pandora Box  ","N/A","N/A","22nd Mar 01  ","N/A","N/A","N/A"
"7056","Pandora Max Series Vol. 6: Oni Zero ~Fukkatsu~    ","PSN","Sony Computer Entertainment  ","N/A","N/A","11th Nov 09  ","N/A","N/A","N/A"
"7057","Pandora no Yume    ","DC","NEC Interchannel   ","N/A","N/A","12th Sep 02  ","N/A","N/A","N/A"
"7058","Pandora's Tower - Until I Return to Your Side    ","Wii","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"7059","Pandora: First Contact    ","Linux","Slitherine Software  ","N/A","N/A","14th Nov 13  ","N/A","N/A","N/A"
"7060","Pandora: First Contact    ","OSX","Slitherine Software  ","N/A","N/A","14th Nov 13  ","N/A","N/A","N/A"
"7061","Pandora: First Contact    ","PC","Slitherine Software  ","N/A","N/A","14th Nov 13  ","N/A","N/A","N/A"
"7062","Pandora: Kimi no Namae o Boku wa Shiru    ","PS2","Idea Factory  ","N/A","N/A","18th Nov 10  ","N/A","N/A","N/A"
"7063","Pandors's Tower: Until I Return to Your Side    ","Wii","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"7064","Panel Action Bingo    ","GB","FCI  ","N/A","N/A","01st Nov 93  ","N/A","N/A","N/A"
"7065","Panel DE Naruto    ","GB","Bandai  ","N/A","N/A","10th Sep 93  ","N/A","N/A","N/A"
"7066","Panewa!    ","DSiW","Jupiter Corporation  ","N/A","N/A","16th Dec 09  ","N/A","N/A","N/A"
"7067","Pang: Magical Michael    ","DS","Rising Star   ","N/A","0.00m","24th Sep 10  ","0.00m","N/A","0.00m"
"7068","Pangya    ","PC","OGPlanet  ","N/A","N/A","21st May 09  ","N/A","N/A","N/A"
"7069","Panic Bomber    ","VB","Hudson Soft  ","N/A","N/A","01st Dec 95  ","N/A","N/A","N/A"
"7070","Panic Palette    ","PS2","Takuyo  ","N/A","N/A","31st May 07  ","N/A","N/A","N/A"
"7071","Panic Palette Portable    ","PSP","Takuyo  ","N/A","N/A","31st Jul 08  ","N/A","N/A","N/A"
"7072","Panic Restaurant    ","NES","Taito  ","N/A","N/A","01st Oct 92  ","N/A","N/A","N/A"
"7073","Panic!    ","SCD","Sega  ","N/A","N/A","23rd Apr 93  ","N/A","N/A","N/A"
"7074","PanopLines    ","XBL","Microsoft  ","N/A","N/A","13th Dec 09  ","N/A","N/A","N/A"
"7075","Panorama Cotton    ","GEN","Sunsoft  ","N/A","N/A","12th Aug 94  ","N/A","N/A","N/A"
"7076","Panzer Bandit    ","PS","Banpresto  ","N/A","N/A","07th Aug 97  ","N/A","N/A","N/A"
"7077","Panzer Command: Kharkov     ","PC","Matrix Games   ","N/A","N/A","11th Apr 08  ","N/A","N/A","N/A"
"7078","Panzer Command: Operation Winter Storm    ","PC","Matrix Games   ","N/A","N/A","16th Nov 06  ","N/A","N/A","N/A"
"7079","Panzer Command: Ostfront    ","PC","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"7080","Panzer Commander    ","PC","SSI  ","N/A","N/A","30th Apr 98  ","N/A","N/A","N/A"
"7081","Panzer Dragoon    ","SAT","Sega  ","N/A","0.37m","11th May 95  ","N/A","0.37m","N/A"
"7082","Panzer Dragoon    ","PC","Expert   ","N/A","N/A","01st Jan 97  ","N/A","N/A","N/A"
"7083","Panzer Dragoon I & II     ","SAT","Sega  ","N/A","N/A","13th Dec 96  ","N/A","N/A","N/A"
"7084","Panzer Dragoon II Zwei    ","SAT","Sega  ","N/A","0.31m","01st Jan 96  ","N/A","0.31m","0.00m"
"7085","Panzer Dragoon Mini    ","GG","Sega  ","N/A","N/A","22nd Nov 96  ","N/A","N/A","N/A"
"7086","Panzer Dragoon Saga    ","SAT","Sega  ","N/A","0.11m","30th Apr 98  ","N/A","0.11m","N/A"
"7087","Panzer Dragoon Saga    ","SAT","Sega  ","N/A","N/A","30th Apr 98  ","N/A","N/A","N/A"
"7088","Panzer Elite    ","PC","JoWood Productions  ","N/A","N/A","30th Sep 99  ","N/A","N/A","N/A"
"7089","Panzer Elite Action: Fields of Glory     ","PC","JoWood Productions  ","N/A","N/A","24th Mar 06  ","N/A","N/A","N/A"
"7090","Panzer Elite General    ","PC","JoWood Productions  ","N/A","N/A","07th Dec 01  ","N/A","N/A","N/A"
"7091","Panzer General    ","3DO","SSI  ","N/A","N/A","01st Jan 95  ","N/A","N/A","N/A"
"7092","Panzer General    ","PC","SSI  ","N/A","N/A","01st Jan 94  ","N/A","N/A","N/A"
"7093","Panzer General 3D Assault    ","PC","SSI  ","N/A","N/A","31st Aug 99  ","N/A","N/A","N/A"
"7094","Panzer General II    ","PC","SSI  ","N/A","N/A","30th Sep 97  ","N/A","N/A","N/A"
"7095","Panzer General III: Scorched Earth    ","PC","SSI  ","N/A","N/A","28th Sep 00  ","N/A","N/A","N/A"
"7096","Panzer General: Allied Assault    ","XBL","Ubisoft  ","N/A","N/A","21st Oct 09  ","N/A","N/A","N/A"
"7097","Panzer Killer!    ","PC","Strategy First  ","N/A","N/A","08th Nov 07  ","N/A","N/A","N/A"
"7098","Panzer Tactics DS    ","PC","bitComposer Games  ","N/A","N/A","22nd May 14  ","N/A","N/A","N/A"
"7099","Papa Pear Saga    ","PC","King.com  ","N/A","N/A","28th Mar 13  ","N/A","N/A","N/A"
"7100","Papa Pear Saga    ","BRW","King.com  ","N/A","N/A","28th Mar 13  ","N/A","N/A","N/A"
"7101","Paparazzi    ","PS2","505 Games  ","N/A","N/A","16th Nov 05  ","N/A","N/A","N/A"
"7102","Paper Airplane Chase    ","DSiW","Nintendo  ","N/A","N/A","27th Apr 09  ","N/A","N/A","N/A"
"7103","Paper Dungeons    ","Linux","Unknown  ","N/A","N/A","26th Mar 14  ","N/A","N/A","N/A"
"7104","Paper Dungeons    ","PC","Unknown  ","N/A","N/A","26th Mar 14  ","N/A","N/A","N/A"
"7105","Paper Mario    ","VC","Nintendo  ","N/A","0.00m","16th Jul 07  ","0.00m","N/A","0.00m"
"7106","Paper Mario    ","iQue","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"7107","Paper Warrs: Cannon Fodder    ","WW","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"7108","Paper Wars: Cannon Fodder    ","PSN","Unknown  ","N/A","N/A","22nd Feb 11  ","N/A","N/A","N/A"
"7109","Paper Wars: Cannon Fodder    ","WW","Unknown  ","N/A","N/A","20th Oct 11  ","N/A","N/A","N/A"
"7110","Paperama    ","And","Unknown  ","N/A","N/A","28th Apr 14  ","N/A","N/A","N/A"
"7111","Paperbound    ","PC","Unknown  ","N/A","N/A","01st Jan 15  ","N/A","N/A","N/A"
"7112","Paperboy    ","NES","Mindscape  ","N/A","N/A","01st Dec 88  ","N/A","N/A","N/A"
"7113","Paperboy    ","GG","Tengen  ","N/A","N/A","01st Jan 92  ","N/A","N/A","N/A"
"7114","Paperboy    ","XBL","Midway Games  ","N/A","N/A","14th Feb 07  ","N/A","N/A","N/A"
"7115","Paperboy    ","GB","Mindscape  ","N/A","N/A","01st Jul 90  ","N/A","N/A","N/A"
"7116","Paperboy    ","Lynx","Atari  ","N/A","N/A","01st Jan 90  ","N/A","N/A","N/A"
"7117","Paperboy    ","MS","Sega  ","N/A","N/A","01st Jan 90  ","N/A","N/A","N/A"
"7118","Paperboy    ","GEN","Tengen  ","N/A","N/A","01st Jan 91  ","N/A","N/A","N/A"
"7119","Paperboy    ","PS","Midway Games  ","N/A","N/A","18th Oct 00  ","N/A","N/A","N/A"
"7120","Paperboy (GBC)    ","GB","Midway Games  ","N/A","N/A","01st Jan 99  ","N/A","N/A","N/A"
"7121","Paperboy 2    ","SNES","Mindscape  ","N/A","N/A","01st Nov 91  ","N/A","N/A","N/A"
"7122","Paperboy 2    ","GG","Tengen  ","N/A","N/A","01st Jan 92  ","N/A","N/A","N/A"
"7123","Paperboy 2    ","GB","Mindscape  ","N/A","N/A","01st Apr 92  ","N/A","N/A","N/A"
"7124","Paperboy 2    ","NES","Mindscape  ","N/A","N/A","01st Apr 92  ","N/A","N/A","N/A"
"7125","Paperboy 2    ","GEN","Tengen  ","N/A","N/A","01st Jun 92  ","N/A","N/A","N/A"
"7126","Paperboy 2    ","PC","Mindscape  ","N/A","N/A","01st Jan 91  ","N/A","N/A","N/A"
"7127","PaperMates    ","DS","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"7128","Papo & Yo    ","PSN","Minority, Inc.  ","N/A","N/A","14th Aug 12  ","N/A","N/A","N/A"
"7129","Papo & Yo    ","PC","Minority, Inc.  ","N/A","N/A","18th Apr 13  ","N/A","N/A","N/A"
"7130","Papyrus    ","GB","Ubisoft  ","N/A","N/A","01st Jan 00  ","N/A","N/A","N/A"
"7131","Paradigm Shift    ","PC","Unknown  ","N/A","N/A","19th May 14  ","N/A","N/A","N/A"
"7132","Paradise    ","PC","Ubisoft  ","N/A","0.00m","03rd May 06  ","0.00m","N/A","0.00m"
"7133","Paradroid    ","VC","Commodore  ","N/A","N/A","23rd May 08  ","N/A","N/A","N/A"
"7134","Paragon    ","PC","Epic Games  ","N/A","N/A","07th Jun 16  ","N/A","N/A","N/A"
"7135","Parallax    ","PC","Toasty Games  ","N/A","N/A","10th Mar 15  ","N/A","N/A","N/A"
"7136","Paramedic Simulator    ","PC","Unknown  ","N/A","0.00m","05th Aug 11  ","0.00m","N/A","0.00m"
"7137","Paranormal Agency    ","And","G5 Entertainment  ","N/A","N/A","06th Apr 10  ","N/A","N/A","N/A"
"7138","Paranormal Agency    ","OSX","G5 Entertainment  ","N/A","N/A","06th Apr 10  ","N/A","N/A","N/A"
"7139","Paranormal Agency    ","WinP","G5 Entertainment  ","N/A","N/A","06th Apr 10  ","N/A","N/A","N/A"
"7140","Paranormal Pursuit: The Gifted One    ","PC","Alawar Entertainment  ","N/A","0.02m","07th Aug 15  ","0.02m","N/A","0.00m"
"7141","Paranormal State: Poison Spring    ","PC","Legacy Interactive  ","N/A","N/A","26th Nov 13  ","N/A","N/A","N/A"
"7142","ParaParaParadise    ","PS2","Konami  ","N/A","0.03m","15th Mar 01  ","N/A","0.03m","N/A"
"7143","PaRappa the Rapper    ","PSN","Sony Computer Entertainment  ","N/A","N/A","28th Jul 08  ","N/A","N/A","N/A"
"7144","PaRappa the Rapper Remastered    ","PS4","Sony Interactive Entertainment  ","N/A","0.02m","04th Apr 17  ","N/A","0.02m","N/A"
"7145","Parasite Eve    ","PSN","Sony Computer Entertainment  ","N/A","N/A","15th Mar 11  ","N/A","N/A","N/A"
"7146","Parasite Eve II    ","PSN","Square Enix  ","N/A","N/A","23rd Aug 11  ","N/A","N/A","N/A"
"7147","Parasitus    ","XBL","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"7148","Parasitus: Ninja Zero    ","XBL","Microsoft  ","N/A","N/A","04th Aug 11  ","N/A","N/A","N/A"
"7149","Parasol Stars: Rainbow Islands II    ","NES","Ocean  ","N/A","N/A","01st Jan 91  ","N/A","N/A","N/A"
"7150","Parasol Stars: The Story of Bubble Bobble III    ","PCE","Working Designs  ","N/A","N/A","01st Jan 91  ","N/A","N/A","N/A"
"7151","Parasol Stars: The Story of Bubble Bobble III    ","VC","Taito  ","N/A","N/A","19th Aug 08  ","N/A","N/A","N/A"
"7152","ParaWorld    ","PC","Aspyr  ","N/A","0.02m","27th Sep 06  ","0.02m","N/A","0.00m"
"7153","Parfait    ","PSV","TGL  ","N/A","0.03m","26th Feb 15  ","N/A","0.03m","N/A"
"7154","Parfait: Chocolat Second Brew    ","PC","Giga  ","N/A","N/A","25th Mar 05  ","N/A","N/A","N/A"
"7155","Pariah    ","PC","Groove Games  ","N/A","0.00m","03rd May 05  ","0.00m","N/A","N/A"
"7156","Paris-Dakar Rally    ","PC","Acclaim Entertainment  ","N/A","N/A","31st Aug 01  ","N/A","N/A","N/A"
"7157","Parkan 2    ","PC","1C Company  ","N/A","N/A","11th May 07  ","N/A","N/A","N/A"
"7158","Parking Star 3D    ","3DS","CIRCLE Entertainment  ","N/A","N/A","26th Jun 14  ","N/A","N/A","N/A"
"7159","Parlor! Mini    ","SNES","Nippon Telenet  ","N/A","N/A","26th Apr 96  ","N/A","N/A","N/A"
"7160","Parlor! Mini 2    ","SNES","Nippon Telenet  ","N/A","0.07m","28th Jun 96  ","N/A","0.07m","N/A"
"7161","Parlor! Mini 3    ","SNES","Nippon Telenet  ","N/A","N/A","27th Sep 96  ","N/A","N/A","N/A"
"7162","Parlor! Mini 4    ","SNES","Nippon Telenet  ","N/A","0.19m","29th Nov 96  ","N/A","0.19m","N/A"
"7163","Parlor! Mini 5    ","SNES","Nippon Telenet  ","N/A","N/A","28th Mar 97  ","N/A","N/A","N/A"
