"","game","platform","publisher","NA_Sales","Total_Sales","Release_Date","PAL_Sales","JP_Sales","Other_Sales"
"4096","Star Trek: The Next Generation: Advanced Holodeck Tutorial    ","GG","Absolute Entertainment  ","N/A","N/A","01st Jan 94  ","N/A","N/A","N/A"
"4097","Star Trek: The Next Generation: Echoes from the Past    ","GEN","Sega  ","N/A","N/A","01st Jan 94  ","N/A","N/A","N/A"
"4098","Star Trek: The Next Generation: Future's Past    ","SNES","Spectrum Holobyte  ","N/A","N/A","01st Mar 94  ","N/A","N/A","N/A"
"4099","Star Trek: The Rebel Universe    ","AST","Simon & Schuster Interactive  ","N/A","N/A","01st Jan 87  ","N/A","N/A","N/A"
"4100","Star Trek: The Rebel Universe    ","Amig","Simon & Schuster Interactive  ","N/A","N/A","01st Jan 87  ","N/A","N/A","N/A"
"4101","Star Trek: The Rebel Universe    ","C64","Simon & Schuster Interactive  ","N/A","N/A","01st Jan 87  ","N/A","N/A","N/A"
"4102","Star Voyager    ","2600","I.Magic  ","N/A","N/A","01st Jan 82  ","N/A","N/A","N/A"
"4103","Star Voyager    ","NES","Acclaim Entertainment  ","N/A","N/A","01st Sep 87  ","N/A","N/A","N/A"
"4104","Star Warfare:Alien Invasion    ","And","Freyr Games  ","N/A","N/A","22nd Jan 12  ","N/A","N/A","N/A"
"4105","Star Wars    ","GB","Capcom  ","N/A","N/A","01st Nov 92  ","N/A","N/A","N/A"
"4106","Star Wars    ","NES","JVC  ","N/A","N/A","01st Nov 91  ","N/A","N/A","N/A"
"4107","Star Wars    ","GG","U.S. Gold  ","N/A","N/A","01st Jan 93  ","N/A","N/A","N/A"
"4108","Star Wars    ","MS","U.S. Gold  ","N/A","N/A","01st Jan 93  ","N/A","N/A","N/A"
"4109","Star Wars    ","PC","Broderbund  ","N/A","N/A","01st Jan 87  ","N/A","N/A","N/A"
"4110","Star Wars (Japan)    ","NES","Namco  ","N/A","N/A","04th Dec 87  ","N/A","N/A","N/A"
"4111","Star Wars Battlefront: Elite Squadron    ","PSN","LucasArts  ","N/A","N/A","04th Nov 09  ","N/A","N/A","N/A"
"4112","Star Wars Battlefront: Renegade Squadron    ","PSN","LucasArts  ","N/A","N/A","30th Sep 09  ","N/A","N/A","N/A"
"4113","Star Wars Chess    ","SCD","Software Toolworks  ","N/A","N/A","01st Jan 93  ","N/A","N/A","N/A"
"4114","Star Wars Chess    ","PC","Software Toolworks  ","N/A","N/A","01st Jan 93  ","N/A","N/A","N/A"
"4115","Star Wars Episode 1: Jedi Power Battles    ","DC","LucasArts  ","N/A","N/A","18th Oct 00  ","N/A","N/A","N/A"
"4116","Star Wars Episode I Racer    ","DC","LucasArts  ","N/A","N/A","04th Apr 00  ","N/A","N/A","N/A"
"4117","Star Wars Episode I Racer    ","PC","LucasArts  ","N/A","N/A","19th May 99  ","N/A","N/A","N/A"
"4118","Star Wars Episode I Racer    ","GBC","Nintendo  ","N/A","N/A","30th Nov 99  ","N/A","N/A","N/A"
"4119","Star Wars Episode I: Obi-Wan's Adventures    ","GB","THQ  ","N/A","N/A","27th Nov 00  ","N/A","N/A","N/A"
"4120","Star Wars Episode I: The Phantom Menace    ","PC","LucasArts  ","N/A","N/A","30th Apr 99  ","N/A","N/A","N/A"
"4121","Star Wars Galactic Battlegrounds: Clone Campaigns     ","PC","LucasArts  ","N/A","N/A","14th May 02  ","N/A","N/A","N/A"
"4122","Star Wars Galaxies Episode III: Rage of the Wookiees    ","PC","LucasArts  ","N/A","N/A","05th May 05  ","N/A","N/A","N/A"
"4123","Star Wars Galaxies Trading Card Game: Champions of the Force    ","PC","Sony Online Entertainment  ","N/A","N/A","27th Aug 08  ","N/A","N/A","N/A"
"4124","Star Wars Galaxies: An Empire Divided    ","PC","LucasArts  ","N/A","0.00m","09th Jul 03  ","0.00m","N/A","0.00m"
"4125","Star Wars Galaxies: Jump to Lightspeed    ","PC","LucasArts  ","N/A","0.00m","26th Oct 04  ","0.00m","N/A","0.00m"
"4126","Star Wars Galaxies: Starter Kit    ","PC","LucasArts  ","N/A","N/A","17th Nov 05  ","N/A","N/A","N/A"
"4127","Star Wars Galaxies: The Complete Online Adventures    ","PC","LucasArts  ","N/A","N/A","14th Nov 06  ","N/A","N/A","N/A"
"4128","Star Wars Galaxies: The Total Experience    ","PC","LucasArts  ","N/A","0.00m","25th May 05  ","0.00m","N/A","N/A"
"4129","Star Wars Galaxies: Trials of Obi-Wan    ","PC","LucasArts  ","N/A","N/A","01st Nov 05  ","N/A","N/A","N/A"
"4130","Star Wars Jedi Knight II: Jedi Outcast    ","PC","LucasArts  ","N/A","0.00m","26th Mar 02  ","0.00m","N/A","0.00m"
"4131","Star Wars Jedi Knight: Dark Forces II    ","PC","LucasArts  ","N/A","N/A","30th Sep 97  ","N/A","N/A","N/A"
"4132","Star Wars Jedi Knight: Jedi Academy    ","PC","LucasArts  ","N/A","0.03m","17th Sep 03  ","0.03m","N/A","0.00m"
"4133","Star Wars Jedi Knight: Mysteries of the Sith    ","PC","LucasArts  ","N/A","N/A","31st Jan 98  ","N/A","N/A","N/A"
"4134","Star Wars Pinball    ","And","Zen Studios  ","N/A","N/A","19th Mar 13  ","N/A","N/A","N/A"
"4135","Star Wars Pinball    ","PS3","Zen Studios  ","N/A","N/A","14th May 13  ","N/A","N/A","N/A"
"4136","Star Wars Pinball    ","PSV","Zen Studios  ","N/A","N/A","14th May 13  ","N/A","N/A","N/A"
"4137","Star Wars Rebel Assault II: The Hidden Empire    ","PC","LucasArts  ","N/A","N/A","30th Nov 95  ","N/A","N/A","N/A"
"4138","Star Wars Return of The Jedi: Death Star Battle    ","2600","Parker Bros.  ","N/A","N/A","01st Jan 83  ","N/A","N/A","N/A"
"4139","Star Wars The Clone Wars: Republic Heroes    ","PC","LucasArts  ","N/A","0.03m","06th Oct 09  ","0.02m","N/A","0.00m"
"4140","Star Wars The Clone Wars: Republic Heroes    ","PSN","LucasArts  ","N/A","N/A","04th Nov 09  ","N/A","N/A","N/A"
"4141","Star Wars: 1313    ","X360","LucasArts  ","N/A","N/A","31st Dec 20  ","N/A","N/A","N/A"
"4142","Star Wars: 1313    ","PS3","LucasArts  ","N/A","N/A","31st Dec 20  ","N/A","N/A","N/A"
"4143","Star Wars: 1313    ","PC","LucasArts  ","N/A","N/A","31st Dec 20  ","N/A","N/A","N/A"
"4144","Star Wars: Assault Team    ","And","LucasArts  ","N/A","N/A","27th Mar 14  ","N/A","N/A","N/A"
"4145","Star Wars: Battle for Naboo    ","PC","LucasArts  ","N/A","N/A","11th Mar 01  ","N/A","N/A","N/A"
"4146","Star Wars: Battlefront II    ","PSN","LucasArts  ","N/A","N/A","30th Sep 09  ","N/A","N/A","N/A"
"4147","Star Wars: Clone Wars Adventures    ","PC","Capcom  ","N/A","N/A","19th Oct 10  ","N/A","N/A","N/A"
"4148","Star Wars: Commander    ","And","Disney Interactive Studios  ","N/A","N/A","24th Sep 15  ","N/A","N/A","N/A"
"4149","Star Wars: Dark Forces    ","PSN","Sony Computer Entertainment  ","N/A","N/A","29th Apr 10  ","N/A","N/A","N/A"
"4150","Star Wars: Death Star Battle    ","5200","Parker Bros.  ","N/A","N/A","01st Jan 83  ","N/A","N/A","N/A"
"4151","Star Wars: Demolition    ","DC","LucasArts  ","N/A","N/A","19th Nov 00  ","N/A","N/A","N/A"
"4152","Star Wars: Empire at War - Forces of Corruption    ","PC","LucasArts  ","N/A","0.03m","24th Oct 06  ","0.02m","N/A","0.00m"
"4153","Star Wars: Fan Favorites I    ","PC","LucasArts  ","N/A","N/A","04th Oct 10  ","N/A","N/A","N/A"
"4154","Star Wars: Fan Favorites II    ","PC","LucasArts  ","N/A","N/A","04th Oct 10  ","N/A","N/A","N/A"
"4155","Star Wars: Force Commander    ","PC","LucasArts  ","N/A","N/A","21st Mar 00  ","N/A","N/A","N/A"
"4156","Star Wars: Galactic Battlegrounds    ","PC","LucasArts  ","N/A","0.00m","11th Nov 01  ","0.00m","N/A","0.00m"
"4157","Star Wars: Galactic Battlegrounds Saga     ","PC","LucasArts  ","N/A","N/A","01st Jan 02  ","N/A","N/A","N/A"
"4158","Star Wars: Jedi Arena    ","2600","Parker Bros.  ","N/A","N/A","01st Jan 83  ","N/A","N/A","N/A"
"4159","Star Wars: Rebel Assault    ","3DO","LucasArts  ","N/A","N/A","01st Jan 95  ","N/A","N/A","N/A"
"4160","Star Wars: Rebel Assault    ","PC","LucasArts  ","N/A","N/A","01st Jan 93  ","N/A","N/A","N/A"
"4161","Star Wars: Rebel Assault    ","SCD","LucasArts  ","N/A","N/A","01st Jan 93  ","N/A","N/A","N/A"
"4162","Star Wars: Republic Commando    ","PC","LucasArts  ","N/A","0.05m","01st Mar 05  ","0.05m","N/A","0.00m"
"4163","Star Wars: Rogue Squadron 3D    ","PC","LucasArts  ","N/A","N/A","02nd Dec 98  ","N/A","N/A","N/A"
"4164","Star Wars: Shadows of the Empire     ","PC","LucasArts  ","N/A","N/A","17th Sep 97  ","N/A","N/A","N/A"
"4165","Star Wars: Starfighter    ","PC","LucasArts  ","N/A","N/A","20th Jan 02  ","N/A","N/A","N/A"
"4166","Star Wars: The Arcade Game    ","2600","Parker Bros.  ","N/A","N/A","01st Jan 83  ","N/A","N/A","N/A"
"4167","Star Wars: The Arcade Game    ","5200","Parker Bros.  ","N/A","N/A","01st Jan 83  ","N/A","N/A","N/A"
"4168","Star Wars: The Best of PC    ","PC","LucasArts  ","N/A","N/A","21st Nov 06  ","N/A","N/A","N/A"
"4169","Star Wars: The Empire Strikes Back    ","NES","JVC  ","N/A","N/A","01st Mar 92  ","N/A","N/A","N/A"
"4170","Star Wars: The Empire Strikes Back    ","GB","Ubisoft  ","N/A","N/A","01st Jan 93  ","N/A","N/A","N/A"
"4171","Star Wars: The Empire Strikes Back    ","2600","Parker Bros.  ","N/A","N/A","22nd May 82  ","N/A","N/A","N/A"
"4172","Star Wars: The Force Unleashed    ","PSN","LucasArts  ","N/A","N/A","01st Oct 09  ","N/A","N/A","N/A"
"4173","Star Wars: The Force Unleashed - Hoth Mission Pack    ","XBL","LucasArts  ","N/A","N/A","22nd Feb 10  ","N/A","N/A","N/A"
"4174","Star Wars: The Force Unleashed - Hoth Mission Pack    ","PSN","LucasArts  ","N/A","N/A","22nd Feb 10  ","N/A","N/A","N/A"
"4175","Star Wars: The Force Unleashed - Jedi Temple Mission Pack    ","XBL","LucasArts  ","N/A","N/A","12th Apr 08  ","N/A","N/A","N/A"
"4176","Star Wars: The Force Unleashed - Jedi Temple Mission Pack    ","PSN","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"4177","Star Wars: The Force Unleashed - Tatooine Mission Pack    ","XBL","LucasArts  ","N/A","N/A","27th Aug 09  ","N/A","N/A","N/A"
"4178","Star Wars: The Force Unleashed - Tatooine Mission Pack    ","PSN","LucasArts  ","N/A","N/A","27th Aug 09  ","N/A","N/A","N/A"
"4179","Star Wars: The Force Unleashed - Tatooine Mission Pack    ","XBL","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"4180","Star Wars: The Force Unleashed - Ultimate Sith Edition    ","PS3","LucasArts  ","N/A","0.00m","03rd Nov 09  ","0.00m","N/A","0.00m"
"4181","Star Wars: The Force Unleashed - Ultimate Sith Edition    ","X360","LucasArts  ","N/A","N/A","03rd Nov 09  ","N/A","N/A","N/A"
"4182","Star Wars: The Force Unleashed - Ultimate Sith Edition    ","PC","LucasArts  ","N/A","N/A","03rd Nov 09  ","N/A","N/A","N/A"
"4183","Star Wars: The Force Unleashed II    ","XBL","LucasArts  ","N/A","N/A","20th Sep 11  ","N/A","N/A","N/A"
"4184","Star Wars: The Force Unleashed II - Endor Bonus Mission    ","XBL","LucasArts  ","N/A","N/A","14th Dec 10  ","N/A","N/A","N/A"
"4185","Star Wars: The Force Unleashed II - Endor Bonus Mission    ","PC","LucasArts  ","N/A","N/A","20th Feb 11  ","N/A","N/A","N/A"
"4186","Star Wars: The Force Unleashed II - Endor Bonus Mission    ","PSN","LucasArts  ","N/A","N/A","14th Dec 10  ","N/A","N/A","N/A"
"4187","Star Wars: The New Droid Army    ","GBA","THQ  ","N/A","N/A","14th Nov 02  ","N/A","N/A","N/A"
"4188","Star Wars: TIE Fighter    ","PC","LucasArts  ","N/A","N/A","01st Jul 94  ","N/A","N/A","N/A"
"4189","Star Wars: Tiny Death Star    ","And","LucasArts  ","N/A","N/A","07th Nov 13  ","N/A","N/A","N/A"
"4190","Star Wars: X-Wing    ","PC","LucasArts  ","N/A","N/A","01st Jan 93  ","N/A","N/A","N/A"
"4191","Star Wars: X-Wing Alliance    ","PC","LucasArts  ","N/A","N/A","28th Feb 99  ","N/A","N/A","N/A"
"4192","Star Wars: X-Wing Collector Series    ","PC","LucasArts  ","N/A","N/A","31st May 98  ","N/A","N/A","N/A"
"4193","Star Wars: X-Wing vs. TIE Fighter    ","PC","LucasArts  ","N/A","N/A","30th Apr 97  ","N/A","N/A","N/A"
"4194","Star Wars: Yoda Stories    ","GB","THQ  ","N/A","N/A","01st Dec 99  ","N/A","N/A","N/A"
"4195","Star Wars: Yoda Stories    ","PC","LucasArts  ","N/A","N/A","31st Mar 97  ","N/A","N/A","N/A"
"4196","Star Wolves    ","PC","1C Company  ","N/A","0.00m","04th Mar 05  ","0.00m","N/A","N/A"
"4197","Star Wolves 2    ","PC","1C Company  ","N/A","N/A","31st Aug 06  ","N/A","N/A","N/A"
"4198","Star Wolves 3: Civil War    ","PC","1C Company  ","N/A","N/A","02nd Mar 10  ","N/A","N/A","N/A"
"4199","Starbase Epsilon    ","XBL","Microsoft  ","N/A","N/A","28th Nov 09  ","N/A","N/A","N/A"
"4200","StarBlade    ","3DO","Namco  ","N/A","N/A","01st Jan 95  ","N/A","N/A","N/A"
"4201","StarBlade    ","SCD","Namco  ","N/A","N/A","01st Jan 94  ","N/A","N/A","N/A"
"4202","StarBlade α    ","PS","Sony Computer Entertainment  ","N/A","0.16m","01st Feb 96  ","N/A","0.15m","0.01m"
"4203","StarBlade (Arcade)    ","VC","Namco Bandai  ","N/A","N/A","20th Apr 09  ","N/A","N/A","N/A"
"4204","Starbound    ","Ouya","Infocom, Inc.  ","N/A","N/A","01st Jan 14  ","N/A","N/A","N/A"
"4205","Starbound    ","PC","Infocom, Inc.  ","N/A","N/A","01st Jan 14  ","N/A","N/A","N/A"
"4206","Starbound    ","OSX","Infocom, Inc.  ","N/A","N/A","01st Jan 14  ","N/A","N/A","N/A"
"4207","Starbound    ","Linux","Infocom, Inc.  ","N/A","N/A","01st Jan 14  ","N/A","N/A","N/A"
"4208","StarCraft    ","OSX","Blizzard Entertainment  ","N/A","N/A","01st Jan 99  ","N/A","N/A","N/A"
"4209","StarCraft Battle Chest    ","PC","Blizzard Entertainment  ","N/A","0.00m","24th Oct 99  ","0.00m","N/A","0.00m"
"4210","StarCraft II: Heart of the Swarm    ","OSX","Unknown  ","N/A","N/A","12th Mar 13  ","N/A","N/A","N/A"
"4211","StarCraft II: Legacy of the Void    ","PC","Blizzard Entertainment  ","N/A","0.05m","10th Nov 15  ","0.04m","N/A","0.00m"
"4212","StarCraft II: Legacy of the Void    ","OSX","Blizzard Entertainment  ","N/A","N/A","10th Nov 15  ","N/A","N/A","N/A"
"4213","StarCraft II: Legacy of the Void    ","Linux","Gaslamp Games  ","N/A","N/A","01st Jan 14  ","N/A","N/A","N/A"
"4214","StarCraft II: Wings of Liberty    ","OSX","Blizzard Entertainment  ","N/A","N/A","27th Jan 10  ","N/A","N/A","N/A"
"4215","StarCraft: Brood War    ","PC","Blizzard Entertainment  ","N/A","N/A","30th Nov 98  ","N/A","N/A","N/A"
"4216","Starcross    ","PC","Infocom  ","N/A","N/A","01st Jan 82  ","N/A","N/A","N/A"
"4217","Stardew Valley    ","PC","Chucklefish  ","N/A","N/A","26th Feb 16  ","N/A","N/A","N/A"
"4218","StarDrive 2    ","OSX","Iceberg Interactive  ","N/A","N/A","01st Oct 14  ","N/A","N/A","N/A"
"4219","StarDrive 2    ","PC","Iceberg Interactive  ","N/A","N/A","01st Oct 14  ","N/A","N/A","N/A"
"4220","StarDrive 2    ","Linux","Iceberg Interactive  ","N/A","N/A","01st Oct 14  ","N/A","N/A","N/A"
"4221","StarDrone    ","PSN","Beatshapers  ","N/A","N/A","05th Apr 11  ","N/A","N/A","N/A"
"4222","Stardust    ","PC","Unknown  ","N/A","N/A","01st Jan 95  ","N/A","N/A","N/A"
"4223","Stardust Amazoness    ","3DS","Arc System Works  ","N/A","0.01m","14th Nov 13  ","N/A","0.01m","N/A"
"4224","Stardust Suplex    ","SNES","Varie  ","N/A","N/A","20th Jan 95  ","N/A","N/A","N/A"
"4225","StarField    ","XBL","Microsoft  ","N/A","N/A","20th Dec 08  ","N/A","N/A","N/A"
"4226","StarField Battle    ","XBL","Microsoft  ","N/A","N/A","12th Nov 09  ","N/A","N/A","N/A"
"4227","Starfighter    ","XBL","Microsoft  ","N/A","N/A","08th Jun 09  ","N/A","N/A","N/A"
"4228","Starflight    ","GEN","Electronic Arts  ","N/A","N/A","01st Jan 91  ","N/A","N/A","N/A"
"4229","Starflight    ","PC","Electronic Arts  ","N/A","N/A","01st Jan 86  ","N/A","N/A","N/A"
"4230","Starflight 2: Trade Routes of the Cloud Nebula    ","PC","Electronic Arts  ","N/A","N/A","01st Jan 89  ","N/A","N/A","N/A"
"4231","StarForge    ","PC","Unknown  ","N/A","N/A","22nd Sep 14  ","N/A","N/A","N/A"
"4232","Stargate    ","GB","Acclaim Entertainment  ","N/A","N/A","01st Dec 94  ","N/A","N/A","N/A"
"4233","Stargate    ","GG","Acclaim Entertainment  ","N/A","N/A","01st Jan 94  ","N/A","N/A","N/A"
"4234","Stargate    ","2600","Atari  ","N/A","N/A","01st Jan 84  ","N/A","N/A","N/A"
"4235","Stargate    ","SNES","Acclaim Entertainment  ","N/A","N/A","01st Apr 95  ","N/A","N/A","N/A"
"4236","Stargate    ","GEN","Acclaim Entertainment  ","N/A","N/A","01st Jan 94  ","N/A","N/A","N/A"
"4237","Stargate    ","NES","HAL Laboratory  ","N/A","N/A","01st Jan 88  ","N/A","N/A","N/A"
"4238","Stargate    ","C64","Atari  ","N/A","N/A","01st Jan 85  ","N/A","N/A","N/A"
"4239","Stargate    ","Arc","Williams Electronic Games, Inc.  ","N/A","N/A","21st Oct 81  ","N/A","N/A","N/A"
"4240","Stargate Resistance    ","PC","FireSky  ","N/A","N/A","10th Feb 10  ","N/A","N/A","N/A"
"4241","Stargate Worlds    ","PC","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"4242","Stargunner    ","PC","Apogee  ","N/A","N/A","28th Feb 97  ","N/A","N/A","N/A"
"4243","Stargunner    ","2600","Unknown  ","N/A","N/A","01st Jan 82  ","N/A","N/A","N/A"
"4244","StarHawk    ","GB","Accolade  ","N/A","N/A","12th May 92  ","N/A","N/A","N/A"
"4245","Starhawk    ","PS3","Sony Computer Entertainment  ","N/A","0.02m","11th Jul 12  ","N/A","0.02m","N/A"
"4246","StarLancer    ","DC","Crave Entertainment  ","N/A","N/A","27th Nov 00  ","N/A","N/A","N/A"
"4247","StarLancer    ","PC","Microsoft  ","N/A","N/A","31st Mar 00  ","N/A","N/A","N/A"
"4248","Starlight Inception    ","PC","Unknown  ","N/A","N/A","22nd Apr 14  ","N/A","N/A","N/A"
"4249","Starlite Astronaut Academy: G-Ball    ","PC","NASA  ","N/A","N/A","28th May 14  ","N/A","N/A","N/A"
"4250","Starlite Astronaut Academy: G-Ball    ","OSX","NASA  ","N/A","N/A","28th May 14  ","N/A","N/A","N/A"
"4251","Starmaster    ","2600","Activision  ","N/A","N/A","23rd Jun 82  ","N/A","N/A","N/A"
"4252","StarPilot    ","XBL","Microsoft  ","N/A","N/A","22nd Nov 08  ","N/A","N/A","N/A"
"4253","Starpoint Gemini 2    ","PC","Iceberg Interactive  ","N/A","N/A","01st Jul 14  ","N/A","N/A","N/A"
"4254","Starry * Sky: After Summer Portable    ","PSP","Asgard  ","N/A","0.02m","28th Mar 13  ","N/A","0.02m","N/A"
"4255","Starry * Sky: In Autumn - PSP Edition    ","PSP","Asgard  ","N/A","0.03m","22nd Dec 10  ","N/A","0.03m","N/A"
"4256","Starry * Sky: In Autumn - PSP Edition    ","PC","honeybee  ","N/A","N/A","25th Sep 09  ","N/A","N/A","N/A"
"4257","Starry * Sky: In Autumn - PSP Edition    ","3DS","honeybee  ","N/A","N/A","29th Aug 13  ","N/A","N/A","N/A"
"4258","Starry * Sky: In Spring - PSP Edition    ","PSP","Asgard  ","N/A","0.05m","24th Jun 10  ","N/A","0.05m","N/A"
"4259","Starry * Sky: In Spring - PSP Edition    ","PC","honeybee  ","N/A","N/A","27th Mar 09  ","N/A","N/A","N/A"
"4260","Starry * Sky: In Spring - PSP Edition    ","3DS","honeybee  ","N/A","N/A","25th Apr 13  ","N/A","N/A","N/A"
"4261","Starry * Sky: In Summer - PSP Edition    ","PSP","Asgard  ","N/A","0.06m","30th Sep 10  ","N/A","0.06m","N/A"
"4262","Starry * Sky: In Summer - PSP Edition    ","PC","honeybee  ","N/A","N/A","26th Jun 09  ","N/A","N/A","N/A"
"4263","Starry * Sky: In Summer - PSP Edition    ","3DS","honeybee  ","N/A","N/A","27th Jun 13  ","N/A","N/A","N/A"
"4264","Starry * Sky: In Winter - PSP Edition    ","PSP","Asgard  ","N/A","0.03m","28th Apr 11  ","N/A","0.03m","N/A"
"4265","Starry * Sky: In Winter - PSP Edition    ","PC","honeybee  ","N/A","N/A","25th Dec 09  ","N/A","N/A","N/A"
"4266","Starry * Sky: In Winter - PSP Edition    ","3DS","honeybee  ","N/A","N/A","31st Oct 13  ","N/A","N/A","N/A"
"4267","Starry ? Sky: After Summer    ","PC","honeybee  ","N/A","N/A","28th Mar 13  ","N/A","N/A","N/A"
"4268","Starry Sky: Spring Stories    ","PSV","honeybee  ","N/A","0.01m","23rd Nov 16  ","N/A","0.01m","N/A"
"4269","Starry Sky: Summer Stories    ","PSV","honeybee  ","N/A","0.00m","11th May 17  ","N/A","0.00m","N/A"
"4270","Starshatter    ","PC","Matrix Games   ","N/A","N/A","01st Jul 04  ","N/A","N/A","N/A"
"4271","Starshatter: The Gathering Storm    ","PC","Tri Synergy  ","N/A","N/A","13th Nov 06  ","N/A","N/A","N/A"
"4272","Starship Corporation    ","PC","Iceberg Interactive  ","N/A","N/A","01st Jan 15  ","N/A","N/A","N/A"
"4273","Starship Defense    ","DSiW","Nintendo  ","N/A","N/A","18th Jan 10  ","N/A","N/A","N/A"
"4274","Starship Hector    ","NES","Hudson Soft  ","N/A","N/A","01st Jun 90  ","N/A","N/A","N/A"
"4275","Starship Titanic    ","PC","Simon & Schuster Interactive  ","N/A","N/A","31st Mar 98  ","N/A","N/A","N/A"
"4276","Starship Troopers    ","PC","Empire Interactive  ","N/A","0.02m","15th Nov 05  ","0.02m","N/A","0.00m"
"4277","Starship Troopers: Terran Ascendancy    ","PC","Microprose  ","N/A","N/A","07th Nov 00  ","N/A","N/A","N/A"
"4278","Starship Tycoon    ","PC","Positech Games  ","N/A","N/A","25th Jul 04  ","N/A","N/A","N/A"
"4279","Starships Unlimited v3    ","PC","Matrix Games   ","N/A","N/A","10th Nov 05  ","N/A","N/A","N/A"
"4280","Starshot: Space Circus Fever    ","PC","Infogrames  ","N/A","N/A","01st Jan 99  ","N/A","N/A","N/A"
"4281","Starsiege: Tribes    ","PC","Sierra Entertainment  ","N/A","N/A","30th Nov 98  ","N/A","N/A","N/A"
"4282","Starsky & Hutch    ","PC","Gotham Games  ","N/A","N/A","10th Sep 03  ","N/A","N/A","N/A"
"4283","Start the Party! Save the World    ","PS3","Sony Computer Entertainment  ","N/A","0.10m","25th Nov 11  ","0.08m","N/A","0.02m"
"4284","Startopia    ","PC","Eidos Interactive  ","N/A","0.00m","16th Jun 01  ","0.00m","N/A","0.00m"
"4285","StarTropics    ","NES","Nintendo  ","N/A","N/A","01st Dec 90  ","N/A","N/A","N/A"
"4286","StarTropics    ","VC","Nintendo  ","N/A","N/A","07th Jan 08  ","N/A","N/A","N/A"
"4287","Starwhal: Just the Tip    ","PS4","Unknown  ","N/A","N/A","01st Jan 15  ","N/A","N/A","N/A"
"4288","Starwhal: Just the Tip    ","PS3","Unknown  ","N/A","N/A","01st Jan 15  ","N/A","N/A","N/A"
"4289","Starwhal: Just the Tip    ","PC","Unknown  ","N/A","N/A","17th Feb 14  ","N/A","N/A","N/A"
"4290","StarWraith    ","PC","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"4291","StarWraith II    ","PC","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"4292","StarWraith III: Shadows of Orion    ","PC","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"4293","StarWraith IV: Reviction    ","PC","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
