"","game","platform","publisher","NA_Sales","Total_Sales","Release_Date","PAL_Sales","JP_Sales","Other_Sales"
"3995","Backstreet Billiards    ","PSN","Sony Computer Entertainment  ","N/A","N/A","23rd Nov 09  ","N/A","N/A","N/A"
"3996","Backyard Baseball    ","PC","Humongous  ","N/A","N/A","10th Oct 97  ","N/A","N/A","N/A"
"3997","Backyard Baseball '09    ","PC","Atari  ","N/A","N/A","25th Mar 08  ","N/A","N/A","N/A"
"3998","Backyard Baseball 2009    ","PC","Humongous  ","N/A","N/A","07th May 08  ","N/A","N/A","N/A"
"3999","Backyard Basketball    ","PC","Infogrames  ","N/A","N/A","31st May 03  ","N/A","N/A","N/A"
"4000","Backyard Hockey    ","PC","Infogrames  ","N/A","N/A","18th Oct 02  ","N/A","N/A","N/A"
"4001","Backyard Hockey 2005    ","PC","Atari  ","N/A","N/A","21st Sep 04  ","N/A","N/A","N/A"
"4002","Backyard NBA Basketball 2004    ","PC","Atari  ","N/A","N/A","04th Sep 03  ","N/A","N/A","N/A"
"4003","Backyard NFL Football    ","PC","GT Interactive  ","N/A","N/A","01st Jan 99  ","N/A","N/A","N/A"
"4004","Backyard NFL Football '08    ","PC","Atari  ","N/A","N/A","23rd Oct 07  ","N/A","N/A","N/A"
"4005","Backyard NFL Football '09    ","PC","Atari  ","N/A","N/A","29th Oct 08  ","N/A","N/A","N/A"
"4006","Backyard NFL Football 2002    ","PC","Infogrames  ","N/A","N/A","01st Jan 01  ","N/A","N/A","N/A"
"4007","Backyard NFL Football 2004    ","PC","Atari  ","N/A","N/A","04th Sep 03  ","N/A","N/A","N/A"
"4008","Backyard NFL Football 2006    ","PC","Atari  ","N/A","N/A","20th Sep 05  ","N/A","N/A","N/A"
"4009","Backyard Skateboarding    ","GBA","Atari  ","N/A","N/A","04th Oct 04  ","N/A","N/A","N/A"
"4010","Backyard Skateboarding 2006    ","PC","Atari  ","N/A","N/A","04th Oct 05  ","N/A","N/A","N/A"
"4011","Backyard Soccer    ","PC","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"4012","Backyard Sports Baseball 2007    ","GC","Atari  ","N/A","N/A","03rd Apr 07  ","N/A","N/A","N/A"
"4013","Backyard Sports Baseball 2007    ","GBA","Atari  ","N/A","N/A","12th Jun 06  ","N/A","N/A","N/A"
"4014","Backyard Sports Baseball 2007    ","PC","Atari  ","N/A","N/A","11th Sep 06  ","N/A","N/A","N/A"
"4015","Backyard Sports Basketball 2007    ","PS2","Atari  ","N/A","N/A","13th Feb 07  ","N/A","N/A","N/A"
"4016","Backyard Sports Basketball 2007    ","PC","Atari  ","N/A","N/A","20th Feb 07  ","N/A","N/A","N/A"
"4017","Backyard Sports Basketball 2007    ","GBA","Atari  ","N/A","N/A","14th Nov 06  ","N/A","N/A","N/A"
"4018","Backyard Sports: Sandlot Sluggers    ","PC","Atari  ","N/A","N/A","25th May 10  ","N/A","N/A","N/A"
"4019","Bad Atom Episode 1    ","XBL","Microsoft  ","N/A","N/A","15th Nov 08  ","N/A","N/A","N/A"
"4020","Bad Batsumaru: Robo Battle    ","GB","Imagineer  ","N/A","N/A","10th Aug 01  ","N/A","N/A","N/A"
"4021","Bad Blood    ","PC","Origin Systems  ","N/A","N/A","01st Jan 90  ","N/A","N/A","N/A"
"4022","Bad Boys II    ","PC","Empire Interactive  ","N/A","N/A","12th Mar 04  ","N/A","N/A","N/A"
"4023","Bad Day    ","OSX","Unknown  ","N/A","N/A","31st Dec 20  ","N/A","N/A","N/A"
"4024","Bad Day    ","PC","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"4025","Bad Dudes    ","NES","Data East  ","N/A","N/A","01st Jul 90  ","N/A","N/A","N/A"
"4026","Bad Mojo    ","PC","Acclaim Entertainment  ","N/A","N/A","29th Feb 96  ","N/A","N/A","N/A"
"4027","Bad Piggies    ","And","Rovio Mobile  ","N/A","N/A","27th Sep 12  ","N/A","N/A","N/A"
"4028","Bad Piggies    ","PC","Rovio Mobile  ","N/A","N/A","27th Sep 12  ","N/A","N/A","N/A"
"4029","Bad Piggies    ","WinP","Rovio Mobile  ","N/A","N/A","01st Jan 13  ","N/A","N/A","N/A"
"4030","Bad Piggies    ","Mob","Rovio Mobile  ","N/A","N/A","01st Jan 13  ","N/A","N/A","N/A"
"4031","Bad Piggies    ","OSX","Rovio Mobile  ","N/A","N/A","27th Sep 12  ","N/A","N/A","N/A"
"4032","Bad Rats: The Rats' Revenge    ","PC","Invent4 Entertainment  ","N/A","N/A","20th Jul 09  ","N/A","N/A","N/A"
"4033","Bad Street Brawler    ","NES","Mattel Interactive  ","N/A","N/A","01st Sep 89  ","N/A","N/A","N/A"
"4034","Bad Street Brawler    ","PC","Mindscape  ","N/A","N/A","01st Jan 87  ","N/A","N/A","N/A"
"4035","BADLAND    ","And","Frogmind  ","N/A","N/A","10th Dec 13  ","N/A","N/A","N/A"
"4036","BADLAND: Game of the Year Edition    ","PC","Frogmind  ","N/A","N/A","26th May 15  ","N/A","N/A","N/A"
"4037","BADLAND: Game of the Year Edition    ","WiiU","Frogmind  ","N/A","N/A","30th Jul 15  ","N/A","N/A","N/A"
"4038","BADLAND: Game of the Year Edition    ","XOne","Frogmind  ","N/A","N/A","29th May 15  ","N/A","N/A","N/A"
"4039","BADLAND: Game of the Year Edition    ","PS3","Frogmind  ","N/A","N/A","26th May 15  ","N/A","N/A","N/A"
"4040","BADLAND: Game of the Year Edition    ","PS4","Frogmind  ","N/A","N/A","26th May 15  ","N/A","N/A","N/A"
"4041","BADLAND: Game of the Year Edition    ","PSV","Frogmind  ","N/A","N/A","26th May 15  ","N/A","N/A","N/A"
"4042","Bae Yong-joon to Manabu Kankokugo DS    ","DS","D3 Publisher  ","N/A","0.03m","19th Sep 09  ","N/A","0.03m","N/A"
"4043","Bahamut Lagoon    ","SNES","Square  ","N/A","0.62m","09th Feb 96  ","N/A","0.62m","N/A"
"4044","Bahamut Lagoon    ","VC","Square Enix  ","N/A","N/A","29th Sep 09  ","N/A","N/A","N/A"
"4045","Bahamut Senki    ","GEN","Sega  ","N/A","N/A","08th Mar 91  ","N/A","N/A","N/A"
"4046","Bahamut Senki    ","VC","Sega  ","N/A","N/A","24th Apr 07  ","N/A","N/A","N/A"
"4047","Bailout!    ","XBL","Microsoft  ","N/A","N/A","10th Sep 09  ","N/A","N/A","N/A"
"4048","Baja: Edge of Control    ","XBL","THQ  ","N/A","N/A","16th Mar 10  ","N/A","N/A","N/A"
"4049","Bakegyamon: Ayakashi Fighting    ","DS","Takara Tomy   ","N/A","N/A","01st Mar 07  ","N/A","N/A","N/A"
"4050","Bakemonogatari Portable    ","PSP","Namco Bandai Games  ","N/A","0.05m","23rd Aug 12  ","N/A","0.05m","N/A"
"4051","Bakenou TV '94    ","GB","Asmik Ace Entertainment  ","N/A","N/A","28th Oct 94  ","N/A","N/A","N/A"
"4052","Bakenou V3    ","GB","Asmik Ace Entertainment  ","N/A","N/A","17th Dec 93  ","N/A","N/A","N/A"
"4053","Bakery Story    ","And","TeamLava  ","N/A","N/A","20th Dec 10  ","N/A","N/A","N/A"
"4054","Baku Baku    ","SAT","Sega  ","N/A","0.05m","31st Aug 96  ","N/A","0.05m","0.00m"
"4055","Baku Baku    ","GG","Sega  ","N/A","N/A","01st Jan 96  ","N/A","N/A","N/A"
"4056","Baku Baku    ","MS","Tec Toy  ","N/A","N/A","01st Jan 98  ","N/A","N/A","N/A"
"4057","Baku Baku    ","PC","Sega  ","N/A","N/A","27th Nov 96  ","N/A","N/A","N/A"
"4058","Bakuchou Retrieve Master    ","GB","Konami  ","N/A","N/A","15th Oct 98  ","N/A","N/A","N/A"
"4059","Bakuchou Retsuden Shou: Hyper Fishing    ","GB","Starfish  ","N/A","N/A","24th Jul 98  ","N/A","N/A","N/A"
"4060","Bakuden Unbalance Zone    ","SCD","Sony Computer Entertainment  ","N/A","N/A","22nd Apr 94  ","N/A","N/A","N/A"
"4061","Bakugan Battle Brawlers: Defenders of the Core    ","PSN","Activision  ","N/A","N/A","26th Oct 10  ","N/A","N/A","N/A"
"4062","Bakukyuu Renpatsu!! Super B-Daman    ","SNES","Hudson Soft  ","N/A","N/A","19th Dec 97  ","N/A","N/A","N/A"
"4063","Bakukyuu Renpatsu!! Super B-Daman Gekitan! Rising Valkyrie!    ","GB","Takara  ","N/A","N/A","24th Mar 00  ","N/A","N/A","N/A"
"4064","Bakumatsu Koihana: Shinsengumi DS    ","DS","D3 Publisher  ","N/A","0.01m","27th Nov 08  ","N/A","0.01m","N/A"
"4065","Bakumatsu Korinden Oni    ","SNES","Banpresto  ","N/A","N/A","02nd Feb 96  ","N/A","N/A","N/A"
"4066","Bakumatsu Renka: Karyuu Kenshi-den    ","PS2","D3 Publisher  ","N/A","0.02m","04th Oct 07  ","N/A","0.02m","N/A"
"4067","Bakumatsu Revolution    ","PSN","Acquire  ","N/A","N/A","25th Jun 10  ","N/A","N/A","N/A"
"4068","Bakumatsu Rock    ","PSP","Marvelous Entertainment  ","N/A","0.01m","27th Feb 14  ","N/A","0.01m","N/A"
"4069","Bakumatsu Rock: Ultra Soul    ","PSP","Marvelous Interactive  ","N/A","0.01m","25th Sep 14  ","N/A","0.01m","N/A"
"4070","Bakumatsu Rock: Ultra Soul    ","PSV","Marvelous Interactive  ","N/A","0.02m","25th Sep 14  ","N/A","0.02m","N/A"
"4071","Bakumatsu Rouman Dai Ni Maku: Gekka no Kenshi (CD)    ","NG","SNK  ","N/A","N/A","27th Feb 99  ","N/A","N/A","N/A"
"4072","Bakumatsu Rouman: Gekka no Kenshi    ","PS","SNK  ","N/A","N/A","25th Feb 99  ","N/A","N/A","N/A"
"4073","Bakumatsu Rouman: Gekka no Kenshi 1-2     ","PS2","SNK Playmore  ","N/A","N/A","12th Jan 06  ","N/A","N/A","N/A"
"4074","Bakuretsu Akindo     ","PS","Astec 21  ","N/A","N/A","22nd Mar 96  ","N/A","N/A","N/A"
"4075","Bakuretsu Hunter    ","SAT","I'Max  ","N/A","N/A","26th Apr 96  ","N/A","N/A","N/A"
"4076","Bakuretsu Hunter R    ","SAT","King Records  ","N/A","N/A","08th Aug 97  ","N/A","N/A","N/A"
"4077","Bakuretsu Hunter: Mahjong Special    ","PS","Banpresto  ","N/A","N/A","25th Oct 96  ","N/A","N/A","N/A"
"4078","Bakuretsu Hunter: Sorezore no Omoi...Nowaan Chatte    ","PS","Banpresto  ","N/A","N/A","11th Apr 97  ","N/A","N/A","N/A"
"4079","Bakuretsu Muteki Bangai-O    ","N64","ESP  ","N/A","N/A","03rd Sep 99  ","N/A","N/A","N/A"
"4080","Bakuretsu Soccer    ","PS","Tecmo  ","N/A","N/A","25th Jul 02  ","N/A","N/A","N/A"
"4081","Bakuryuu    ","PS","Fuji  ","N/A","N/A","14th Sep 00  ","N/A","N/A","N/A"
"4082","Bakushou Jinsei 64: Mezase! Resort Ou    ","N64","Taito  ","N/A","N/A","24th Dec 98  ","N/A","N/A","N/A"
"4083","Bakushou!! All Yoshimoto Quiz Ou Kettaisen    ","3DO","Yoshimoto Kogyo  ","N/A","N/A","24th Mar 95  ","N/A","N/A","N/A"
"4084","Bakushou!! All Yoshimoto Quiz Ou Ketteisen    ","PS","Yoshimoto Kogyo  ","N/A","N/A","15th Dec 95  ","N/A","N/A","N/A"
"4085","Bakushou!! All Yoshimoto Quiz-Ou Ketteisen DX    ","SAT","Yoshimoto Kogyo  ","N/A","N/A","01st Dec 95  ","N/A","N/A","N/A"
"4086","Bakusou Dekotora Densetsu 2    ","PS","Spike  ","N/A","N/A","16th Dec 99  ","N/A","N/A","N/A"
"4087","Bakusou Dekotora Densetsu Black    ","DS","Spike  ","N/A","N/A","20th Mar 08  ","N/A","N/A","N/A"
"4088","Bakusou Dekotora Densetsu for WonderSwan    ","WS","Naxat Soft  ","N/A","N/A","29th Dec 99  ","N/A","N/A","N/A"
"4089","Bakusou Dekotora Densetsu GB Special: Otoko Dokyou no Tenka Touitsu    ","GB","KID  ","N/A","N/A","21st Jul 00  ","N/A","N/A","N/A"
"4090","Bakusou Dekotora Densetsu: Otoko Hanamichi Yume Roman    ","PS2","Spike  ","N/A","N/A","23rd Jan 03  ","N/A","N/A","N/A"
"4091","Bakusou Dekotora Densetsu: Otoko Ippiki Yume Kaidoi    ","PS","Human Entertainment  ","N/A","0.38m","25th Jun 98  ","N/A","0.36m","0.03m"
"4092","Bakusou Kyoudai Let's & Go!! Eternal Wings    ","PS","Jaleco  ","N/A","0.05m","30th Jul 98  ","N/A","0.05m","0.00m"
"4093","Bakutan    ","WW","Alpha Unit  ","N/A","N/A","11th Nov 08  ","N/A","N/A","N/A"
"4094","Bakuten Shoot Beyblade    ","GB","Broccoli  ","N/A","N/A","27th Jul 01  ","N/A","N/A","N/A"
"4095","Bakuten Shoot Beyblade 2002 : Daichi Version / Takao Version    ","GBA","Broccoli  ","N/A","N/A","06th Dec 02  ","N/A","N/A","N/A"
"4096","Bakuten Shoot Beyblade 2002: Beybattle Tournament 2    ","PS","Takara  ","N/A","N/A","01st Aug 02  ","N/A","N/A","N/A"
"4097","Bakuten Shoot Beyblade: Gekitou! Saikyou Blade    ","GBA","Broccoli  ","N/A","N/A","06th Dec 01  ","N/A","N/A","N/A"
"4098","Bakuto Dochers    ","SNES","Bullet Proof Software  ","N/A","N/A","28th Oct 94  ","N/A","N/A","N/A"
"4099","Bakutotsu Kijuutei: Baraduke II (Arcade)    ","VC","Namco Bandai  ","N/A","N/A","13th Oct 09  ","N/A","N/A","N/A"
"4100","Bakutsu Retsuden Shou: Happy Fishing    ","GB","Starfish  ","N/A","N/A","24th Jul 98  ","N/A","N/A","N/A"
"4101","Baldies    ","PS","Bethesda Softworks  ","N/A","N/A","15th Nov 03  ","N/A","N/A","N/A"
"4102","Baldies    ","AJ","Atari  ","N/A","N/A","01st Dec 95  ","N/A","N/A","N/A"
"4103","Baldies    ","PC","Panasonic Interactive Media  ","N/A","N/A","30th Nov 96  ","N/A","N/A","N/A"
"4104","Baldr Force EXE    ","DC","Alchemist  ","N/A","N/A","28th Oct 04  ","N/A","N/A","N/A"
"4105","Baldur's Gate    ","PC","Interplay  ","N/A","0.00m","30th Nov 98  ","0.00m","N/A","0.00m"
"4106","Baldur's Gate II: Shadows of Amn    ","PC","Interplay  ","N/A","N/A","24th Sep 00  ","N/A","N/A","N/A"
"4107","Baldur's Gate II: The Collection    ","PC","Interplay  ","N/A","N/A","01st Aug 03  ","N/A","N/A","N/A"
"4108","Baldur's Gate II: Throne of Bhaal    ","PC","Interplay  ","N/A","N/A","21st Jun 01  ","N/A","N/A","N/A"
"4109","Baldur's Gate: 4 in 1 Boxset    ","PC","Atari  ","N/A","N/A","08th Jun 06  ","N/A","N/A","N/A"
"4110","Baldur's Gate: Tales of the Sword Coast    ","PC","Interplay  ","N/A","0.00m","30th Apr 99  ","0.00m","N/A","0.00m"
"4111","Baldy Land    ","PS","Banpresto  ","N/A","N/A","19th Nov 98  ","N/A","N/A","N/A"
"4112","Baldy Land    ","SAT","Banpresto  ","N/A","N/A","26th Nov 98  ","N/A","N/A","N/A"
"4113","Ball Bullet Gun: Survival Game Simulation    ","SNES","I'Max  ","N/A","N/A","01st Dec 95  ","N/A","N/A","N/A"
"4114","Ball Busters     ","GIZ","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"4115","Ball Fighter    ","DSiW","Teyon Entertainment  ","N/A","N/A","07th Dec 09  ","N/A","N/A","N/A"
"4116","Ball Jacks    ","GEN","Namco  ","N/A","N/A","01st Jan 93  ","N/A","N/A","N/A"
"4117","Ball Lightning    ","XBL","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"4118","Ball Wing    ","XBL","Microsoft  ","N/A","N/A","23rd Dec 09  ","N/A","N/A","N/A"
"4119","Ballblazer    ","7800","Atari  ","N/A","N/A","01st Jan 88  ","N/A","N/A","N/A"
"4120","Ballblazer    ","5200","Atari  ","N/A","N/A","01st Mar 84  ","N/A","N/A","N/A"
"4121","Ballblazer    ","NES","Pony Canyon  ","N/A","N/A","04th Mar 88  ","N/A","N/A","N/A"
"4122","Ballerburg    ","PC","Ascaron Entertainment  ","N/A","N/A","01st Dec 01  ","N/A","N/A","N/A"
"4123","Ballerburg: Castle Chaos    ","PS","Mud Duck Productions  ","N/A","N/A","01st Dec 03  ","N/A","N/A","N/A"
"4124","Ballet Salon    ","And","Libii Tech Limited  ","N/A","N/A","30th Jan 14  ","N/A","N/A","N/A"
"4125","Ballistic    ","GB","Atari  ","N/A","N/A","31st Oct 99  ","N/A","N/A","N/A"
"4126","Ballistic Blast    ","PC","Unknown  ","N/A","N/A","01st Jan 11  ","N/A","N/A","N/A"
"4127","Ballistics    ","PC","Xicat Interactive  ","N/A","N/A","22nd Oct 01  ","N/A","N/A","N/A"
"4128","Ballistix    ","PCE","Turbo Technologies  ","N/A","N/A","01st Jan 92  ","N/A","N/A","N/A"
"4129","Ballochet    ","XBL","Microsoft  ","N/A","N/A","21st Jul 11  ","N/A","N/A","N/A"
"4130","Balloon Blocks    ","XBL","Microsoft  ","N/A","N/A","25th Nov 09  ","N/A","N/A","N/A"
"4131","Balloon Fight    ","VC","Nintendo  ","N/A","N/A","16th Jul 07  ","N/A","N/A","N/A"
"4132","Balloon Fight GB    ","GB","Nintendo  ","N/A","N/A","31st Jul 00  ","N/A","N/A","N/A"
"4133","Balloon Kid    ","GB","Nintendo  ","N/A","N/A","01st Oct 90  ","N/A","N/A","N/A"
"4134","Balloon Kid    ","3DS","Nintendo  ","N/A","N/A","03rd Nov 11  ","N/A","N/A","N/A"
"4135","Balloon Pop Festival    ","WW","UFO Interactive  ","N/A","N/A","12th Jul 10  ","N/A","N/A","N/A"
"4136","Balloon Pop Plus    ","PC","flaregames  ","N/A","N/A","10th Jun 13  ","N/A","N/A","N/A"
"4137","Balloon Pop Plus    ","OSX","flaregames  ","N/A","N/A","16th Apr 13  ","N/A","N/A","N/A"
"4138","Balloon Pop Plus    ","And","flaregames  ","N/A","N/A","26th Oct 12  ","N/A","N/A","N/A"
"4139","Balloon Pop Plus    ","WinP","flaregames  ","N/A","N/A","10th Jun 13  ","N/A","N/A","N/A"
"4140","Balloon Pop!    ","3DS","UFO Interactive  ","N/A","N/A","06th Sep 12  ","N/A","N/A","N/A"
"4141","Ballpoint Universe: Infinite    ","WiiU","Arachnid Games  ","N/A","N/A","18th Mar 14  ","N/A","N/A","N/A"
"4142","Ballpoint Universe: Infinite    ","OSX","Arachnid Games  ","N/A","N/A","17th Dec 13  ","N/A","N/A","N/A"
"4143","Ballpoint Universe: Infinite    ","PC","Arachnid Games  ","N/A","N/A","17th Dec 13  ","N/A","N/A","N/A"
"4144","Balls N Walls    ","XBL","Microsoft  ","N/A","N/A","15th Sep 11  ","N/A","N/A","N/A"
"4145","BallsAndBlocks    ","XBL","Microsoft  ","N/A","N/A","27th Aug 09  ","N/A","N/A","N/A"
"4146","Ballyhoo    ","PC","Infocom  ","N/A","N/A","01st Jan 86  ","N/A","N/A","N/A"
"4147","Ballz 3D    ","SNES","Accolade  ","N/A","N/A","01st Nov 94  ","N/A","N/A","N/A"
"4148","Ballz 3D    ","GEN","Accolade  ","N/A","N/A","01st Jan 94  ","N/A","N/A","N/A"
"4149","Ballz: The Director's Cut    ","3DO","PF.Magic  ","N/A","N/A","01st Jan 95  ","N/A","N/A","N/A"
"4150","Balrog Sampler    ","PC","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"4151","Balrum    ","PC","Balcony Team  ","N/A","N/A","29th Feb 16  ","N/A","N/A","N/A"
"4152","Bamboo Blade: Sorekara no Chousen    ","PSP","Gadget Soft  ","N/A","0.01m","28th May 09  ","N/A","0.01m","N/A"
"4153","Banana Bliss: Jungle Puzzles    ","3DS","Teyon Entertainment  ","N/A","N/A","19th Dec 13  ","N/A","N/A","N/A"
"4154","Banana Kong    ","And","FDG Entertainment  ","N/A","N/A","24th Jun 13  ","N/A","N/A","N/A"
"4155","Banana Split    ","XBL","Microsoft  ","N/A","N/A","19th Oct 09  ","N/A","N/A","N/A"
"4156","Band of Bugs    ","XBL","NinjaBee  ","N/A","N/A","20th Jun 07  ","N/A","N/A","N/A"
"4157","Band of Bugs    ","PC","NinjaBee  ","N/A","N/A","03rd Dec 07  ","N/A","N/A","N/A"
"4158","Band of Monsters    ","And","Kemco  ","N/A","N/A","15th Apr 14  ","N/A","N/A","N/A"
"4159","Bandai Golf: Challenge Pebble Beach    ","NES","Bandai  ","N/A","N/A","01st Feb 89  ","N/A","N/A","N/A"
"4160","Bandit Kings of Ancient China    ","NES","KOEI  ","N/A","N/A","01st Dec 90  ","N/A","N/A","N/A"
"4161","Bandit Kings of Ancient China    ","PC","KOEI  ","N/A","N/A","01st Jan 89  ","N/A","N/A","N/A"
"4162","Bandits: Phoenix Rising    ","PC","Tri Synergy  ","N/A","N/A","28th Mar 03  ","N/A","N/A","N/A"
"4163","Bang Attack    ","WW","Engine Software  ","N/A","N/A","19th Apr 10  ","N/A","N/A","N/A"
"4164","Bang! Gunship Elite    ","DC","Ubisoft  ","N/A","N/A","18th Dec 00  ","N/A","N/A","N/A"
"4165","Bang! Gunship Elite    ","PC","Red Storm Entertainment  ","N/A","N/A","19th Jul 00  ","N/A","N/A","N/A"
"4166","Bangai-O    ","DC","Conspiracy Entertainment  ","N/A","N/A","21st Mar 01  ","N/A","N/A","N/A"
"4167","Bangai-O HD: Missile Fury    ","XBL","D3 Publisher  ","N/A","N/A","04th May 11  ","N/A","N/A","N/A"
"4168","Banished    ","PC","Falcom  ","N/A","N/A","01st Jan 14  ","N/A","N/A","N/A"
"4169","Banishing Racer    ","GB","Jaleco  ","N/A","N/A","26th Jul 91  ","N/A","N/A","N/A"
"4170","Banjo-Kazooie    ","XBL","Microsoft Game Studios  ","N/A","0.01m","03rd Dec 08  ","0.01m","N/A","0.00m"
"4171","Banjo-Kazooie: Nuts & Bolts    ","XBL","Microsoft Game Studios  ","N/A","N/A","05th Jan 10  ","N/A","N/A","N/A"
"4172","Banjo-Tooie    ","XBL","Microsoft Game Studios  ","N/A","N/A","29th Apr 09  ","N/A","N/A","N/A"
"4173","Bank Escape    ","And","Unknown  ","N/A","N/A","05th Oct 14  ","N/A","N/A","N/A"
"4174","Bank Panic    ","MS","Sega  ","N/A","N/A","01st Jan 87  ","N/A","N/A","N/A"
"4175","Bankshot Billiards 2    ","XBL","PixelStorm  ","N/A","N/A","22nd Nov 05  ","N/A","N/A","N/A"
"4176","Banushi Life Game: Winner's Circle    ","DS","Genki  ","N/A","0.04m","18th Oct 07  ","N/A","0.04m","N/A"
"4177","Bara ni Kakusareshi Verite    ","PSV","Idea Factory  ","N/A","0.02m","01st Sep 16  ","N/A","0.02m","N/A"
"4178","Bara no Ki Ni: Bara no Hansaku    ","PSP","Quinrose  ","N/A","N/A","22nd Dec 10  ","N/A","N/A","N/A"
"4179","Baraduke (Arcade)    ","VC","Namco Bandai  ","N/A","N/A","13th Oct 09  ","N/A","N/A","N/A"
"4180","Barbarian    ","GC","Titus  ","N/A","N/A","01st Jan 04  ","N/A","N/A","N/A"
"4181","Barbarian    ","XB","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"4182","Barbarian    ","PC","Palace Software  ","N/A","N/A","01st Jan 89  ","N/A","N/A","N/A"
"4183","Barbarian    ","GBA","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"4184","Barbarian the Ultimate Warrior    ","PC","Unknown  ","N/A","N/A","05th Dec 11  ","N/A","N/A","N/A"
"4185","Barbarossa     ","SNES","Sammy Corporation  ","N/A","N/A","27th Nov 92  ","N/A","N/A","N/A"
"4186","Barbie    ","NES","Hi Tech Expressions  ","N/A","N/A","01st Dec 91  ","N/A","N/A","N/A"
"4187","Barbie and Her Sisters Puppy Rescue    ","3DS","Little Orbit  ","N/A","0.03m","03rd Nov 15  ","0.03m","N/A","0.00m"
"4188","Barbie and Her Sisters Puppy Rescue    ","PS3","Little Orbit  ","N/A","0.01m","03rd Nov 15  ","0.01m","N/A","0.00m"
"4189","Barbie and Her Sisters Puppy Rescue    ","Wii","Little Orbit  ","N/A","0.04m","03rd Nov 15  ","0.03m","N/A","0.00m"
"4190","Barbie and Her Sisters Puppy Rescue    ","WiiU","Little Orbit  ","N/A","0.01m","03rd Nov 15  ","0.01m","N/A","0.00m"
"4191","Barbie and Her Sisters Puppy Rescue    ","X360","Little Orbit  ","N/A","N/A","03rd Nov 15  ","N/A","N/A","N/A"
"4192","Barbie and the Magic of Pegasus    ","PC","VU Games  ","N/A","0.00m","14th Sep 05  ","0.00m","N/A","0.00m"
"4193","Barbie and the Three Musketeers    ","PC","Activision  ","N/A","N/A","03rd Nov 09  ","N/A","N/A","N/A"
"4194","Barbie as Rapunzel: A Creative Adventure    ","PC","VU Games  ","N/A","N/A","15th Nov 02  ","N/A","N/A","N/A"
"4195","Barbie as The Island Princess    ","PC","Activision  ","N/A","0.00m","30th Oct 07  ","0.00m","N/A","0.00m"
"4196","Barbie as the Princess and the Pauper    ","PC","VU Games  ","N/A","N/A","09th Sep 04  ","N/A","N/A","N/A"
"4197","Barbie Beach Vacation    ","PC","Vivendi Games  ","N/A","N/A","03rd Oct 01  ","N/A","N/A","N/A"
"4198","Barbie Dreamhouse Party    ","DS","Namco Bandai Games  ","N/A","N/A","14th Feb 14  ","N/A","N/A","N/A"
"4199","Barbie Dreamhouse Party    ","Wii","Namco Bandai Games  ","N/A","N/A","14th Feb 14  ","N/A","N/A","N/A"
"4200","Barbie Fashion Pack    ","GB","Mattel Interactive  ","N/A","N/A","01st Sep 00  ","N/A","N/A","N/A"
"4201","Barbie Fashion Show    ","PC","VU Games  ","N/A","N/A","17th Aug 04  ","N/A","N/A","N/A"
"4202","Barbie Fashion Show: An Eye for Style    ","PC","Activision  ","N/A","N/A","23rd Sep 08  ","N/A","N/A","N/A"
"4203","Barbie Fashion Show: Eye For Style    ","PC","Activision  ","N/A","N/A","23rd Sep 08  ","N/A","N/A","N/A"
"4204","Barbie Game Girl    ","GB","Hi Tech Expressions  ","N/A","N/A","01st Oct 92  ","N/A","N/A","N/A"
