"","game","platform","publisher","NA_Sales","Total_Sales","Release_Date","PAL_Sales","JP_Sales","Other_Sales"
"3340","Dungeons & Dragons: Shadow over Mystara    ","SAT","Capcom  ","N/A","N/A","01st Jan 96  ","N/A","N/A","N/A"
"3341","Dungeons & Dragons: Shadow over Mystara    ","Arc","Capcom  ","N/A","N/A","01st Jan 96  ","N/A","N/A","N/A"
"3342","Dungeons & Dragons: Stronghold    ","PC","SSI  ","N/A","N/A","01st Jan 93  ","N/A","N/A","N/A"
"3343","Dungeons & Dragons: Tower of Doom    ","X360","Capcom  ","N/A","N/A","01st Jan 14  ","N/A","N/A","N/A"
"3344","Dungeons & Dragons: Tower of Doom    ","WiiU","Capcom  ","N/A","N/A","01st Jan 14  ","N/A","N/A","N/A"
"3345","Dungeons & Dragons: Tower of Doom    ","PS3","Capcom  ","N/A","N/A","01st Jan 14  ","N/A","N/A","N/A"
"3346","Dungeons & Dragons: Tower of Doom    ","SAT","Capcom  ","N/A","N/A","01st Jan 99  ","N/A","N/A","N/A"
"3347","Dungeons & Dragons: Tower of Doom    ","Arc","Capcom  ","N/A","N/A","01st Jan 93  ","N/A","N/A","N/A"
"3348","Dungeons & Dragons: Warriors of the Eternal Sun    ","GEN","Sega  ","N/A","N/A","01st Jan 92  ","N/A","N/A","N/A"
"3349","Dungeons & Dragons Online: Forsaken Lands    ","PC","Unknown  ","N/A","N/A","01st Jan 70  ","N/A","N/A","N/A"
"3350","Dungeons & Dragons: Chronicles of Mystara    ","PS3","Capcom  ","N/A","0.02m","18th Jun 13  ","N/A","0.02m","N/A"
"3351","Dungeons & Dragons: Daggerdale    ","PSN","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"3352","Dungeons & Dragons: Daggerdale    ","XBL","Atari  ","N/A","N/A","25th May 11  ","N/A","N/A","N/A"
"3353","Dungeons & Dragons: Daggerdale    ","PC","Atari  ","N/A","0.00m","25th May 11  ","0.00m","N/A","0.00m"
"3354","Dungeons 2    ","PC","Kalypso Media  ","N/A","0.00m","24th Apr 15  ","0.00m","N/A","0.00m"
"3355","Dungeons of Dredmor    ","PC","Unknown  ","N/A","N/A","13th Jul 11  ","N/A","N/A","N/A"
"3356","Dungeons: Into the Dark    ","PC","Kalypso  ","N/A","N/A","08th Mar 11  ","N/A","N/A","N/A"
"3357","Dungeons: Map Pack DLC     ","PC","Kalypso  ","N/A","N/A","01st Jul 11  ","N/A","N/A","N/A"
"3358","Dungeons: The Eye of Draconus    ","PC","SuckerFree Games  ","N/A","N/A","01st Aug 14  ","N/A","N/A","N/A"
"3359","Dunk Dream    ","NG","SNK  ","N/A","N/A","09th Dec 94  ","N/A","N/A","N/A"
"3360","Dunk Kids    ","GG","Sega  ","N/A","N/A","16th Sep 94  ","N/A","N/A","N/A"
"3361","Duologue    ","XBL","Microsoft  ","N/A","N/A","09th Sep 09  ","N/A","N/A","N/A"
"3362","DUOtrix    ","XBL","Microsoft  ","N/A","N/A","15th Nov 08  ","N/A","N/A","N/A"
"3363","Durango    ","Linux","Nexon  ","N/A","N/A","01st Jan 15  ","N/A","N/A","N/A"
"3364","Durango    ","And","Nexon  ","N/A","N/A","01st Jan 15  ","N/A","N/A","N/A"
"3365","Durango    ","PC","Nexon  ","N/A","N/A","01st Jan 15  ","N/A","N/A","N/A"
"3366","Durarara!! 3-way Standoff    ","PSP","ASCII Media Works  ","N/A","0.05m","22nd Sep 10  ","N/A","0.05m","N/A"
"3367","Durarara!! 3-way Standoff    ","PSN","ASCII Media Works  ","N/A","N/A","22nd Sep 10  ","N/A","N/A","N/A"
"3368","Durarara!! 3way Standoff: Alley    ","PSP","Kadokawa Shoten  ","N/A","0.04m","25th Aug 11  ","N/A","0.04m","N/A"
"3369","Durarara!! 3way Standoff: Alley    ","PSV","Kadokawa Shoten  ","N/A","0.00m","19th Jun 14  ","N/A","0.00m","N/A"
"3370","Durarara!! Relay    ","PSV","Kadokawa Games  ","N/A","0.02m","29th Jan 15  ","N/A","0.02m","N/A"
"3371","Dusk 12    ","PC","Buka Entertainment  ","N/A","N/A","28th Aug 09  ","N/A","N/A","N/A"
"3372","Dusk of the Gods    ","PC","Interstel  ","N/A","N/A","01st Jan 90  ","N/A","N/A","N/A"
"3373","DUST 514    ","PS3","Unknown  ","N/A","N/A","14th May 13  ","N/A","N/A","N/A"
"3374","DUST 514    ","PSV","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"3375","Dust: A Tale of the Wired West    ","PC","GTE Entertainment  ","N/A","N/A","30th Jun 95  ","N/A","N/A","N/A"
"3376","Dust: An Elysian Tail    ","XBL","Microsoft Studios  ","N/A","N/A","15th Aug 12  ","N/A","N/A","N/A"
"3377","Dust: An Elysian Tail    ","PS4","Humble Hearts  ","N/A","N/A","07th Oct 14  ","N/A","N/A","N/A"
"3378","Dust: An Elysian Tail    ","PC","Microsoft Studios  ","N/A","N/A","24th May 13  ","N/A","N/A","N/A"
"3379","Dust: An Elysian Tail    ","OSX","Microsoft Game Studios  ","N/A","N/A","17th Dec 13  ","N/A","N/A","N/A"
"3380","Dust: An Elysian Tail    ","Linux","Microsoft Game Studios  ","N/A","N/A","17th Dec 13  ","N/A","N/A","N/A"
"3381","Dusty Diamond's All-Star Softball    ","NES","Tonkin House  ","N/A","N/A","01st Jul 90  ","N/A","N/A","N/A"
"3382","Duty of Sentinel    ","PC","Unknown  ","N/A","N/A","06th Mar 14  ","N/A","N/A","N/A"
"3383","DUX    ","DC","HuCast  ","N/A","N/A","17th Jun 09  ","N/A","N/A","N/A"
"3384","Dwarf Fortress    ","PC","Kitfox Games  ","N/A","N/A","08th Dec 20  ","N/A","N/A","N/A"
"3385","Dwarfs!?    ","PC","Tripwire Interactive  ","N/A","N/A","04th May 11  ","N/A","N/A","N/A"
"3386","DX Bakenou Z    ","GB","Asmik Ace Entertainment  ","N/A","N/A","17th Apr 92  ","N/A","N/A","N/A"
"3387","DX Game of Life    ","PS","Takara  ","N/A","0.29m","22nd Mar 96  ","N/A","0.27m","0.02m"
"3388","DX Game of Life    ","SAT","Takara  ","N/A","N/A","15th Dec 95  ","N/A","N/A","N/A"
"3389","DX Game of Life 2    ","PS","Takara  ","N/A","0.33m","24th Jul 97  ","N/A","0.31m","0.02m"
"3390","DX Game of Life 2    ","SAT","Takara  ","N/A","N/A","24th Jul 97  ","N/A","N/A","N/A"
"3391","DX Jinsei Game III    ","PS","Takara  ","N/A","N/A","02nd Dec 99  ","N/A","N/A","N/A"
"3392","DX Jinsei Game IV    ","PS","Takara  ","N/A","N/A","29th Nov 01  ","N/A","N/A","N/A"
"3393","DX Jinsei Game V    ","PS","Takara  ","N/A","N/A","05th Dec 02  ","N/A","N/A","N/A"
"3394","Dyad    ","PSN","][ Games  ","N/A","N/A","17th Jul 12  ","N/A","N/A","N/A"
"3395","Dying Light    ","X360","Warner Bros. Interactive Entertainment  ","N/A","N/A","27th Jan 15  ","N/A","N/A","N/A"
"3396","Dying Light    ","PS3","Warner Bros. Interactive Entertainment  ","N/A","N/A","27th Jan 15  ","N/A","N/A","N/A"
"3397","Dyna Brothers    ","GEN","CRI  ","N/A","N/A","24th Jul 92  ","N/A","N/A","N/A"
"3398","Dyna Brothers    ","VC","Sega  ","N/A","N/A","27th Mar 07  ","N/A","N/A","N/A"
"3399","Dyna Brothers 2    ","GEN","CRI  ","N/A","N/A","03rd Dec 93  ","N/A","N/A","N/A"
"3400","Dyna Brothers 2 Special    ","VC","Sega  ","N/A","N/A","23rd Oct 07  ","N/A","N/A","N/A"
"3401","Dynablaster    ","PC","Ubisoft  ","N/A","N/A","01st Jan 92  ","N/A","N/A","N/A"
"3402","Dynamic Chord feat. Apple-Polisher: V Edition    ","PSV","honeybee  ","N/A","0.01m","28th Jun 18  ","N/A","0.01m","N/A"
"3403","Dynamic Chord feat. Kyohso: V Edition    ","PSV","honeybee  ","N/A","0.00m","30th Mar 17  ","N/A","0.00m","N/A"
"3404","Dynamic Chord feat. Reve Parfait: V Edition    ","PSV","honeybee  ","N/A","0.02m","29th Sep 16  ","N/A","0.02m","N/A"
"3405","Dynamic Country Club    ","SCD","Sega  ","N/A","N/A","16th Jul 93  ","N/A","N/A","N/A"
"3406","Dynamic Stadium    ","SNES","Sammy Corporation  ","N/A","N/A","26th Nov 93  ","N/A","N/A","N/A"
"3407","Dynamite Cop!     ","DC","Sega  ","N/A","N/A","03rd Nov 99  ","N/A","N/A","N/A"
"3408","Dynamite Cop!    ","Arc","Sega  ","N/A","N/A","01st Jun 98  ","N/A","N/A","N/A"
"3409","Dynamite Duke    ","MS","Sega  ","N/A","N/A","01st Jan 89  ","N/A","N/A","N/A"
"3410","Dynamite Duke    ","GEN","Sega  ","N/A","N/A","01st Jan 90  ","N/A","N/A","N/A"
"3411","Dynamite Dux    ","MS","Sega  ","N/A","N/A","01st Jan 89  ","N/A","N/A","N/A"
"3412","Dynamite Headdy    ","GEN","Sega  ","N/A","0.05m","04th Aug 94  ","N/A","0.05m","0.00m"
"3413","Dynamite Headdy    ","GG","Sega  ","N/A","N/A","01st Jan 94  ","N/A","N/A","N/A"
"3414","Dynamite Headdy    ","VC","Sega  ","N/A","N/A","30th Jul 07  ","N/A","N/A","N/A"
"3415","Dynamite Headdy    ","MS","Tec Toy  ","N/A","N/A","01st Jan 94  ","N/A","N/A","N/A"
"3416","Dynamite Headdy    ","SNES","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"3417","DynamiTracer (Satellaview)    ","SNES","Square  ","N/A","N/A","01st Jan 96  ","N/A","N/A","N/A"
"3418","Dynasty Warriors    ","PSN","KOEI  ","N/A","N/A","05th Aug 09  ","N/A","N/A","N/A"
"3419","Dynasty Warriors 4 Empires    ","PS2","KOEI  ","N/A","0.32m","31st Aug 04  ","N/A","0.32m","N/A"
"3420","Dynasty Warriors 4 Hyper      ","PC","KOEI  ","N/A","N/A","09th Dec 05  ","N/A","N/A","N/A"
"3421","Dynasty Warriors 6    ","PC","KOEI  ","N/A","N/A","18th Nov 08  ","N/A","N/A","N/A"
"3422","Dynasty Warriors 6 (JP sales)    ","PS2","KOEI  ","N/A","0.25m","18th Nov 08  ","N/A","0.25m","N/A"
"3423","Dynasty Warriors 7 - Stage Pack 1    ","PSN","KOEI  ","N/A","N/A","03rd Jun 11  ","N/A","N/A","N/A"
"3424","Dynasty Warriors 7 - Stage Pack 2    ","PSN","KOEI  ","N/A","N/A","16th Aug 11  ","N/A","N/A","N/A"
"3425","Dynasty Warriors 7 - Stage Pack 3    ","PSN","KOEI  ","N/A","N/A","13th Sep 11  ","N/A","N/A","N/A"
"3426","Dynasty Warriors 7 - Stage Pack 4    ","PSN","KOEI  ","N/A","N/A","11th Oct 11  ","N/A","N/A","N/A"
"3427","Dynasty Warriors 7: Empires    ","PS3","Tecmo Koei  ","N/A","0.14m","08th Nov 12  ","0.00m","0.14m","0.00m"
"3428","Dynasty Warriors 8: Empires    ","PS3","Tecmo Koei  ","N/A","0.09m","01st Apr 15  ","N/A","0.09m","N/A"
"3429","Dynasty Warriors 8: Empires    ","PC","Tecmo Koei  ","N/A","N/A","27th Jan 15  ","N/A","N/A","N/A"
"3430","Dynasty Warriors 8: Empires    ","PSV","Tecmo Koei  ","N/A","0.03m","26th Nov 15  ","N/A","0.03m","N/A"
"3431","Dynasty Warriors 8: Empires    ","NS","Tecmo Koei  ","N/A","0.00m","09th Nov 17  ","N/A","0.00m","N/A"
"3432","Dynasty Warriors BB    ","PS3","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"3433","Dynasty Warriors BB    ","PC","CJ Internet Japan  ","N/A","N/A","01st Jan 06  ","N/A","N/A","N/A"
"3434","Dynasty Warriors Gundam Reborn    ","PSV","Namco Bandai Games  ","N/A","0.13m","19th Dec 13  ","N/A","0.13m","N/A"
"3435","Dynasty Warriors Gundam Reborn    ","PS3","Namco Bandai Games  ","N/A","0.23m","01st Jul 14  ","N/A","0.23m","N/A"
"3436","Dynasty Warriors Vol. 2    ","PSN","KOEI  ","N/A","N/A","10th Dec 09  ","N/A","N/A","N/A"
"3437","Dynasty Warriors Vol. 2 (JP sales)    ","PSP","KOEI  ","N/A","0.04m","24th Oct 06  ","N/A","0.04m","N/A"
"3438","Dynasty Warriors Vs    ","3DS","KOEI  ","N/A","0.06m","15th Mar 12  ","N/A","0.06m","N/A"
"3439","Dynasty Warriors: Eiketsuden    ","PS3","Tecmo Koei  ","N/A","0.02m","03rd Aug 16  ","N/A","0.02m","N/A"
"3440","Dynasty Warriors: Godseekers    ","PSV","Tecmo Koei  ","N/A","0.03m","31st Jan 17  ","N/A","0.03m","N/A"
"3441","Dynasty Warriors: Godseekers    ","PS4","Tecmo Koei  ","N/A","0.03m","31st Jan 17  ","N/A","0.03m","N/A"
"3442","Dynasty Warriors: Strikeforce    ","PSN","Tecmo Koei  ","N/A","N/A","30th Sep 09  ","N/A","N/A","N/A"
"3443","Dynogems    ","PSN","StormBASIC  ","N/A","N/A","14th Jan 10  ","N/A","N/A","N/A"
"3444","Dynomite! Deluxe    ","PC","Electronic Arts  ","N/A","N/A","18th Apr 02  ","N/A","N/A","N/A"
"3445","Dynowarz: The Destruction of Spondylus    ","NES","Bandai  ","N/A","N/A","01st Apr 90  ","N/A","N/A","N/A"
"3446","Dyscourse    ","Linux","Owlchemy Labs  ","N/A","N/A","25th Mar 15  ","N/A","N/A","N/A"
"3447","Dyscourse    ","OSX","Owlchemy Labs  ","N/A","N/A","25th Mar 15  ","N/A","N/A","N/A"
"3448","Dyscourse    ","PC","Owlchemy Labs  ","N/A","N/A","25th Mar 15  ","N/A","N/A","N/A"
"3449","E-SWAT    ","MS","Sega  ","N/A","N/A","01st Jan 90  ","N/A","N/A","N/A"
"3450","E.O.S. - Exhibition of Speed    ","DC","Titus  ","N/A","N/A","21st Aug 01  ","N/A","N/A","N/A"
"3451","E.T. Interplanetary Mission    ","PC","Ubisoft  ","N/A","N/A","27th Mar 02  ","N/A","N/A","N/A"
"3452","E.V.O.: Search for Eden    ","SNES","Enix  ","N/A","N/A","01st Jan 93  ","N/A","N/A","N/A"
"3453","E.X. Troopers    ","PS3","Capcom  ","N/A","0.05m","22nd Nov 12  ","N/A","0.05m","N/A"
"3454","E.X. Troopers    ","3DS","Capcom  ","N/A","0.07m","22nd Nov 12  ","N/A","0.07m","N/A"
"3455","E.Y.E.: Divine Cybermancy    ","PC","Unknown  ","N/A","N/A","29th Jul 11  ","N/A","N/A","N/A"
"3456","E.Y.E: Divine Cybermancy    ","PC","Unknown  ","N/A","N/A","29th Jul 11  ","N/A","N/A","N/A"
"3457","E0: Enemy Zero    ","SAT","Sega  ","N/A","0.41m","31st Oct 97  ","N/A","0.41m","0.00m"
"3458","E0: Enemy Zero    ","PC","Sega  ","N/A","N/A","01st Nov 98  ","N/A","N/A","N/A"
"3459","E4 - Every Extend Extra Extreme    ","XBL","Q Entertainment  ","N/A","N/A","17th Oct 07  ","N/A","N/A","N/A"
"3460","EA Replay    ","PSN","Electronic Arts  ","N/A","N/A","22nd Jan 09  ","N/A","N/A","N/A"
"3461","EA Sports Double Header    ","GEN","Electronic Arts  ","N/A","N/A","01st Jan 93  ","N/A","N/A","N/A"
"3462","EA Sports Live Score Tracker    ","PSN","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"3463","EA Sports Live Score Tracker    ","PC","EA Sports  ","N/A","N/A","23rd Oct 07  ","N/A","N/A","N/A"
"3464","EA Sports MMA    ","PSN","EA Sports  ","N/A","N/A","02nd Jun 11  ","N/A","N/A","N/A"
"3465","EA Sports PGA Tour    ","XOne","EA Sports  ","N/A","N/A","01st Jul 15  ","N/A","N/A","N/A"
"3466","EA Sports PGA Tour    ","PS4","EA Sports  ","N/A","N/A","01st Jul 15  ","N/A","N/A","N/A"
"3467","EA Strategy Collection    ","PC","Electronic Arts  ","N/A","N/A","27th Oct 06  ","N/A","N/A","N/A"
"3468","Eador: Masters of the Broken World    ","PC","Snowbird Games  ","N/A","N/A","19th Apr 13  ","N/A","N/A","N/A"
"3469","Eagle Eye Golf    ","PS2","Aksys Games  ","N/A","N/A","10th Oct 06  ","N/A","N/A","N/A"
"3470","Eamon    ","PC","Unknown  ","N/A","N/A","01st Jan 88  ","N/A","N/A","N/A"
"3471","Earache Extreme Metal Racing    ","PSP","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"3472","Earache: Extreme Metal Racing    ","Wii","Data Design Interactive  ","N/A","N/A","27th Jun 08  ","N/A","N/A","N/A"
"3473","Earache: Extreme Metal Racing    ","PC","Metro 3D  ","N/A","N/A","22nd Sep 06  ","N/A","N/A","N/A"
"3474","Earache: Extreme Metal Racing    ","PS2","Metro 3D  ","N/A","N/A","02nd Feb 07  ","N/A","N/A","N/A"
"3475","Earnest Evans    ","SCD","Wolf Team  ","N/A","N/A","20th Dec 91  ","N/A","N/A","N/A"
"3476","Earnest Evans    ","GEN","Renovation  ","N/A","N/A","01st Jan 92  ","N/A","N/A","N/A"
"3477","Earth 2140    ","PC","Interplay  ","N/A","N/A","01st Jan 97  ","N/A","N/A","N/A"
"3478","Earth 2140 Trilogy    ","PC","TopWare  ","N/A","N/A","15th Oct 97  ","N/A","N/A","N/A"
"3479","Earth 2150    ","PC","SSI  ","N/A","N/A","12th Jun 00  ","N/A","N/A","N/A"
"3480","Earth 2150: Lost Souls    ","PC","Strategy First  ","N/A","N/A","09th Sep 02  ","N/A","N/A","N/A"
"3481","Earth 2150: The Moon Project    ","PC","Strategic Simulations, Inc  ","N/A","N/A","11th Mar 01  ","N/A","N/A","N/A"
"3482","Earth 2160    ","PC","Midway Games  ","N/A","0.00m","16th Nov 05  ","0.00m","N/A","N/A"
"3483","Earth Defense    ","GEN","Realtec  ","N/A","N/A","01st Jan 95  ","N/A","N/A","N/A"
"3484","Earth Defense Force    ","SNES","Jaleco  ","N/A","N/A","01st Jan 92  ","N/A","N/A","N/A"
"3485","Earth Defense Force    ","VC","Jaleco  ","N/A","N/A","29th Oct 10  ","N/A","N/A","N/A"
"3486","Earth Defense Force 2017 (old JP sales)    ","X360","D3 Publisher  ","N/A","0.02m","20th Mar 07  ","N/A","0.02m","N/A"
"3487","Earth Defense Force 2017 Portable    ","PSV","D3Publisher  ","N/A","0.06m","05th Feb 13  ","N/A","0.06m","N/A"
"3488","Earth Defense Force 4.1: The Shadow of New Despair    ","PS4","Xseed Games  ","N/A","0.11m","08th Dec 15  ","N/A","0.11m","N/A"
"3489","Earth Defense Force 4.1: The Shadow of New Despair    ","PC","D3Publisher  ","N/A","N/A","18th Jul 16  ","N/A","N/A","N/A"
"3490","Earth Defense Force 5    ","PS4","D3 Publisher  ","N/A","0.24m","11th Dec 18  ","N/A","0.24m","N/A"
"3491","Earth Light    ","SNES","Hudson Soft  ","N/A","N/A","24th Jul 92  ","N/A","N/A","N/A"
"3492","Earth Light: Luna Strike    ","SNES","Hudson Soft  ","N/A","N/A","26th Jul 96  ","N/A","N/A","N/A"
"3493","Earth Saver Plus: Inseki Bakuha Daisakusen    ","DSiW","Tom Create  ","N/A","N/A","19th May 10  ","N/A","N/A","N/A"
"3494","Earth Seeker    ","Wii","Kadokawa Shoten  ","N/A","0.02m","23rd Jun 11  ","N/A","0.02m","N/A"
"3495","Earth Shaker    ","XBL","Microsoft  ","N/A","N/A","02nd Feb 10  ","N/A","N/A","N/A"
"3496","EarthBound    ","SNES","Nintendo  ","N/A","0.81m","01st Jun 95  ","N/A","0.81m","N/A"
"3497","EarthNight    ","OSX","cleaversoft  ","N/A","N/A","01st Jan 19  ","N/A","N/A","N/A"
"3498","EarthNight    ","PC","cleaversoft  ","N/A","N/A","01st Jan 19  ","N/A","N/A","N/A"
"3499","EarthNight    ","And","cleaversoft  ","N/A","N/A","01st Jan 19  ","N/A","N/A","N/A"
"3500","EarthNight    ","PSV","cleaversoft  ","N/A","N/A","01st Jan 19  ","N/A","N/A","N/A"
"3501","EarthNight    ","PS4","cleaversoft  ","N/A","N/A","01st Jan 15  ","N/A","N/A","N/A"
"3502","Earthpedia    ","3DS","Gakken  ","N/A","0.01m","11th Apr 12  ","N/A","0.01m","N/A"
"3503","Earthrise    ","PC","Interstel  ","N/A","N/A","01st Jan 91  ","N/A","N/A","N/A"
"3504","Earthshield    ","PSN","Sony Computer Entertainment  ","N/A","N/A","04th Mar 10  ","N/A","N/A","N/A"
"3505","Earthworm Jim    ","SNES","Playmates  ","N/A","N/A","22nd Jun 94  ","N/A","N/A","N/A"
"3506","Earthworm Jim    ","GG","Playmates  ","N/A","N/A","01st Jan 95  ","N/A","N/A","N/A"
"3507","Earthworm Jim    ","GEN","Playmates  ","N/A","N/A","09th Jun 94  ","N/A","N/A","N/A"
"3508","Earthworm Jim    ","GB","Playmates  ","N/A","N/A","01st Jan 95  ","N/A","N/A","N/A"
"3509","Earthworm Jim    ","MS","Tec Toy  ","N/A","N/A","01st Jan 96  ","N/A","N/A","N/A"
"3510","Earthworm Jim    ","VC","Interplay  ","N/A","N/A","27th Oct 08  ","N/A","N/A","N/A"
"3511","Earthworm Jim    ","PC","Activision  ","N/A","N/A","30th Nov 95  ","N/A","N/A","N/A"
"3512","Earthworm Jim    ","WW","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"3513","Earthworm Jim    ","DSiW","Gameloft  ","N/A","N/A","10th May 10  ","N/A","N/A","N/A"
"3514","Earthworm Jim 1 & 2: The Whole Can 'O Worms    ","PC","Playmates  ","N/A","N/A","30th Apr 96  ","N/A","N/A","N/A"
"3515","Earthworm Jim 2    ","SNES","Playmates  ","N/A","N/A","01st Jan 95  ","N/A","N/A","N/A"
"3516","Earthworm Jim 2    ","SAT","Playmates  ","N/A","N/A","01st Jan 96  ","N/A","N/A","N/A"
"3517","Earthworm Jim 2    ","GEN","Playmates  ","N/A","N/A","01st Jan 96  ","N/A","N/A","N/A"
"3518","Earthworm Jim 2    ","PC","Interplay  ","N/A","N/A","22nd Aug 96  ","N/A","N/A","N/A"
"3519","Earthworm Jim 2    ","PS","Unknown  ","N/A","N/A","N/A  ","N/A","N/A","N/A"
"3520","Earthworm Jim 2    ","VC","Interplay  ","N/A","N/A","14th Dec 09  ","N/A","N/A","N/A"
"3521","Earthworm Jim 3D    ","PC","Interplay  ","N/A","N/A","29th Jun 00  ","N/A","N/A","N/A"
"3522","Earthworm Jim HD    ","XBL","Gameloft  ","N/A","N/A","09th Jun 10  ","N/A","N/A","N/A"
"3523","Earthworm Jim HD    ","PSN","Gameloft  ","N/A","N/A","03rd Aug 10  ","N/A","N/A","N/A"
"3524","Earthworm Jim Special Edition    ","SCD","Playmates  ","N/A","N/A","15th Mar 95  ","N/A","N/A","N/A"
"3525","Earthworm Jim: Menace 2 the Galaxy    ","GB","Crave Entertainment  ","N/A","N/A","10th Nov 99  ","N/A","N/A","N/A"
"3526","East India Company Collection    ","PC","Paradox Interactive   ","N/A","0.03m","05th May 10  ","0.03m","N/A","0.00m"
"3527","East India Company: Battle of Trafalgar    ","PC","Paradox Interactive   ","N/A","N/A","08th Dec 09  ","N/A","N/A","N/A"
"3528","East India Company: Privateer    ","PC","Paradox Interactive   ","N/A","N/A","27th Oct 09  ","N/A","N/A","N/A"
"3529","East vs West: A Hearts of Iron Game    ","PC","Paradox Interactive   ","N/A","N/A","01st Apr 14  ","N/A","N/A","N/A"
"3530","Easter Bunneh    ","XBL","Microsoft  ","N/A","N/A","09th Apr 09  ","N/A","N/A","N/A"
"3531","Easter Bunny's Big Day    ","PS","Mastiff  ","N/A","N/A","01st Apr 03  ","N/A","N/A","N/A"
"3532","Easy Golf: Course Architect    ","XBL","Microsoft  ","N/A","N/A","20th Nov 08  ","N/A","N/A","N/A"
"3533","Eat Them!    ","PSN","Sony Computer Entertainment  ","N/A","N/A","21st Dec 10  ","N/A","N/A","N/A"
"3534","Eat! Fat! FIGHT!    ","WW","Tecmo  ","N/A","N/A","28th Dec 09  ","N/A","N/A","N/A"
"3535","Eberouge    ","PS","Takara  ","N/A","N/A","30th May 97  ","N/A","N/A","N/A"
"3536","Eberouge    ","SAT","Takara  ","N/A","N/A","30th May 97  ","N/A","N/A","N/A"
"3537","Eberouge 2    ","PS","Takara  ","N/A","N/A","25th Feb 99  ","N/A","N/A","N/A"
"3538","Eberouge Special: Koi to Mahou no Gakuen Seikatsu    ","PS","Takara  ","N/A","N/A","11th Jun 98  ","N/A","N/A","N/A"
"3539","Eberouge Special: Koi to Mahou no Gakuen Seikatsu    ","SAT","Takara  ","N/A","N/A","11th Jun 98  ","N/A","N/A","N/A"
"3540","Ebikore Photo Kano Kiss    ","PSV","Kadokawa Games  ","N/A","0.04m","05th Feb 15  ","N/A","0.04m","N/A"
"3541","Ebikore+ Amagami    ","PSV","Kadokawa Games  ","N/A","0.04m","30th Jan 14  ","N/A","0.04m","N/A"
"3542","Ecco Jr.    ","GEN","Sega  ","N/A","N/A","01st Jan 95  ","N/A","N/A","N/A"
"3543","Ecco Jr.    ","VC","Sega  ","N/A","N/A","26th Nov 07  ","N/A","N/A","N/A"
"3544","Ecco Jr.    ","PC","Sega  ","N/A","N/A","22nd Jul 10  ","N/A","N/A","N/A"
"3545","Ecco the Dolphin    ","GEN","Sega  ","N/A","0.12m","29th Jul 93  ","N/A","0.12m","0.00m"
"3546","Ecco the Dolphin    ","GG","Sega  ","N/A","N/A","01st Jan 94  ","N/A","N/A","N/A"
"3547","Ecco the Dolphin    ","SCD","Sega  ","N/A","N/A","01st Jan 93  ","N/A","N/A","N/A"
"3548","Ecco the Dolphin    ","VC","Sega  ","N/A","N/A","28th Nov 06  ","N/A","N/A","N/A"
"3549","Ecco the Dolphin    ","MS","Sega  ","N/A","N/A","01st Jan 93  ","N/A","N/A","N/A"
"3550","Ecco the Dolphin    ","PC","Sega  ","N/A","N/A","01st Jan 96  ","N/A","N/A","N/A"
"3551","Ecco the Dolphin    ","XBL","Sega  ","N/A","N/A","15th Aug 07  ","N/A","N/A","N/A"
"3552","Ecco the Dolphin (Genesis)    ","PC","Sega  ","N/A","N/A","01st Jun 10  ","N/A","N/A","N/A"
"3553","Ecco the Dolphin: Defender of the Future    ","DC","Sega  ","N/A","N/A","10th Sep 00  ","N/A","N/A","N/A"
"3554","Ecco: The Tides of Time    ","GEN","Sega  ","N/A","0.07m","25th Aug 94  ","N/A","0.07m","N/A"
"3555","Ecco: The Tides of Time    ","GG","Sega  ","N/A","N/A","01st Jan 95  ","N/A","N/A","N/A"
